Dimension-1 Parameter,Dimension-1 Value,Coherence_NG3_L4_SS_L4_Mean_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
delay_CI_CI,8.25,0.404970063163,3.8146847022,1.59522460625,0.0901266111358
delay_CI_CI,8.5,0.402029033331,3.79633194049,1.6179873459,0.0916679981444
delay_CI_CI,8.75,0.403355349867,3.86829674196,1.60824870164,0.0857563774431
delay_CI_CI,9.0,0.408943897356,3.92474825605,1.63898032928,0.0889700722523
delay_CI_CI,9.25,0.406763093252,3.81954290781,1.56993328631,0.0905267862386
delay_CI_CI,9.5,0.406600058636,3.83297263781,1.63194331026,0.083947187369
delay_CI_CI,9.75,0.408545797286,3.87512043863,1.65192177317,0.0896269345555
delay_CI_CI,10.0,0.411481845368,4.03297457785,1.65727008984,0.0866873810999
delay_CI_CI,10.25,0.410045047044,3.97830980159,1.65521491948,0.0883382848063
delay_CI_CI,10.5,0.402095856828,3.87368723906,1.66937412436,0.0871472456179
delay_CI_CI,10.75,0.411301717881,3.93951393441,1.69289758479,0.0824035265157
delay_CI_CI,11.0,0.403034373254,4.02631669677,1.64278056189,0.0869629721555
delay_CI_CI,11.25,0.404364952534,4.03483165839,1.64678203856,0.088586888656
delay_CI_CI,11.5,0.402479866783,3.95652169773,1.62950397771,0.0801133667313
delay_CI_CI,11.75,0.412912359945,4.1409446535,1.65339697936,0.083384603428
delay_CI_CI,12.0,0.40112263018,3.96676237878,1.66597104388,0.0862075109913
delay_CI_CI,12.25,0.406473122216,4.10833699632,1.69493404672,0.0810363721036
delay_CI_CI,12.5,0.400959499216,4.02052562416,1.67353183434,0.083339037308
delay_CI_CI,12.75,0.407572508578,4.0645078066,1.69179752364,0.0831819430486
delay_CI_CI,13.0,0.399932303427,4.03868844054,1.67860083384,0.0784446836035
delay_CI_CI,13.25,0.401849267913,4.01053701176,1.7289204078,0.0761158956226
delay_CI_CI,13.5,0.396359548832,4.02795350623,1.75983398776,0.0791222467592
delay_CI_CI,13.75,0.397961301901,4.06938815769,1.77197660878,0.0757535335877
delay_CI_CI,14.0,0.406455473454,4.06909196408,1.77761504345,0.0698441839296
delay_CI_CI,14.25,0.390131789873,4.01473429588,1.74086262787,0.0715481246981
delay_CI_CI,14.5,0.390147935676,4.03852115637,1.75063197747,0.0698321580098
delay_CI_CI,14.75,0.402082999161,4.04847327512,1.8086071825,0.0692297482609
delay_CI_CI,15.0,0.396922782946,4.00980467049,1.80244734862,0.06754436942
delay_CI_CI,15.25,0.399875509189,4.00255074307,1.83701781012,0.0723099910108
delay_CI_CI,15.5,0.387248569622,3.94029472158,1.82661019775,0.0667559523491
delay_CI_CI,15.75,0.389453073837,4.01540903898,1.836721616,0.0687346730885
delay_CI_CI,16.0,0.383177990329,4.02044632315,1.84692704193,0.0727362346968
delay_CI_CI,16.25,0.388144495407,3.97935662408,1.87320355492,0.0691270663523
delay_CI_CI,16.5,0.390496516118,3.99321159882,1.86890109798,0.065641978367
delay_CI_CI,16.75,0.378647318954,4.00349414072,1.911379988,0.06932168204
delay_CI_CI,17.0,0.381760086047,3.92536205229,1.90444383876,0.0685273085541
delay_CI_CI,17.25,0.373850768436,3.85167862362,1.92570966131,0.0676434427814
delay_CI_CI,17.5,0.372919396716,3.86246524726,1.91074350412,0.0649688133082
delay_CI_CI,17.75,0.361471023501,3.94404684292,1.92881833315,0.0645978791435
delay_CI_CI,18.0,0.370341947113,3.96176029174,1.97487822248,0.0671625126881
delay_CI_CI,18.25,0.373996289907,3.87461152634,1.99949449167,0.0578447256056
delay_CI_CI,18.5,0.364937633472,3.75086462334,2.01050901572,0.0636514641511
delay_CI_CI,18.75,0.366592632531,3.85964862979,2.0608540677,0.0702354127649
delay_CI_CI,19.0,0.359392328465,3.8276221198,2.02370982786,0.0653015408998
delay_CI_CI,19.25,0.360774145885,3.81043416648,1.98903468954,0.062645193628
delay_CI_CI,19.5,0.357186087019,3.73543433178,2.01266122742,0.0650254579397
delay_CI_CI,19.75,0.347448936263,3.73509280465,2.02899157737,0.0649594670446
delay_CI_CI,20.0,0.358502281818,3.72705606775,2.11196719821,0.0631293993441
delay_CI_CI,20.25,0.351980947781,3.72076944896,2.01592539716,0.061997678222
delay_CI_CI,20.5,0.345374941792,3.76435689656,2.04630451831,0.0646201042561
delay_CI_CI,20.75,0.346823781354,3.63033586222,2.07825724965,0.0668890585899
delay_CI_CI,21.0,0.346286589184,3.78423230161,2.07207862225,0.0607137930545
delay_CI_CI,21.25,0.354057511024,3.70027086223,2.14385629744,0.0600025662868
delay_CI_CI,21.5,0.346191403285,3.59257667685,2.0878399044,0.0598340235806
delay_CI_CI,21.75,0.333089926312,3.59108456928,2.0952569124,0.0610851925894
delay_CI_CI,22.0,0.329855741788,3.60857440407,2.11313458008,0.0598306277866
delay_CI_CI,22.25,0.337564088455,3.51483157216,2.11593389028,0.0600147129415
delay_CI_CI,22.5,0.33487996087,3.54931825679,2.1048015739,0.0569602824792
delay_CI_CI,22.75,0.331261340004,3.52271805973,2.14604064508,0.0616585086116
delay_CI_CI,23.0,0.333330754685,3.49041729624,2.15925278085,0.0597622404418
delay_CI_CI,23.25,0.33493633387,3.52415223547,2.16395828633,0.0588113820529
delay_CI_CI,23.5,0.323065386297,3.53098503261,2.19215616166,0.0577396878417
delay_CI_CI,23.75,0.316265512179,3.3271900072,2.15531081608,0.0599471174225
delay_CI_CI,24.0,0.316566480815,3.5176493123,2.13902322509,0.0582546377197
delay_CI_CI,24.25,0.318144499684,3.47296600244,2.13304040514,0.0568609339295
delay_CI_CI,24.5,0.303118510909,3.31086340675,2.13991809531,0.0621205654926
delay_CI_CI,24.75,0.308279229953,3.35625213424,2.18390381465,0.0612396307963
