Dimension-1 Parameter,Dimension-1 Value,Coherence_NG3_L4_SS_L4_Mean_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
delay_CI_CI,8.5,0.233426474556,2.21650475274,1.51129823275,0.037331548869
delay_CI_CI,8.75,0.23370841947,2.19592703993,1.5068430199,0.0354447347882
delay_CI_CI,9.0,0.235267004432,2.19718016453,1.5071834506,0.0347586480904
delay_CI_CI,9.25,0.234953899401,2.21875652069,1.50778643116,0.0335547610841
delay_CI_CI,9.5,0.236342599848,2.22579456169,1.50599556421,0.0347980956982
delay_CI_CI,9.75,0.236267443971,2.26533965406,1.50534588428,0.0345872935113
delay_CI_CI,10.0,0.236324456024,2.26361004941,1.50297113774,0.0356109454851
delay_CI_CI,10.25,0.236948742024,2.25509518519,1.5072376369,0.0342170790486
delay_CI_CI,10.5,0.237774097869,2.2562934768,1.50684507163,0.034257380236
delay_CI_CI,10.75,0.237644477374,2.25528137139,1.50072268108,0.0378030543051
delay_CI_CI,11.0,0.238256998068,2.27887334717,1.50194491606,0.0377306519759
delay_CI_CI,11.25,0.23871367227,2.2635649346,1.50319406765,0.0371854965826
delay_CI_CI,11.5,0.23829006846,2.26299158706,1.49621072748,0.0364728998674
delay_CI_CI,11.75,0.238893749673,2.25250868755,1.50093570967,0.037569196566
delay_CI_CI,12.0,0.239109460516,2.25473874996,1.49992660247,0.0366345594044
delay_CI_CI,12.25,0.238248171767,2.25524616126,1.50565970851,0.0366184057767
delay_CI_CI,12.5,0.238342797894,2.24892863168,1.50187951423,0.0371559261146
delay_CI_CI,12.75,0.237693613808,2.24802083549,1.49926839649,0.0352381641798
delay_CI_CI,13.0,0.237450518819,2.2524167995,1.49762017932,0.0357307067437
delay_CI_CI,13.25,0.237152731969,2.25422060703,1.49487813968,0.0362597073926
delay_CI_CI,13.5,0.237133762344,2.23279653177,1.49458653273,0.0349353623265
delay_CI_CI,13.75,0.237195377887,2.23587172763,1.49481664293,0.035277201903
delay_CI_CI,14.0,0.236905945775,2.23063390618,1.49453948409,0.0355414365347
delay_CI_CI,14.25,0.23685251502,2.23090117044,1.4970036499,0.0341174401349
delay_CI_CI,14.5,0.23646474554,2.2257291992,1.50085902532,0.0359598003582
delay_CI_CI,14.75,0.237181768895,2.24667971663,1.50004180334,0.0363793859597
delay_CI_CI,15.0,0.236225939928,2.21503582341,1.50171911708,0.0390215928531
delay_CI_CI,15.25,0.236181841833,2.22268079364,1.50164838518,0.0375968848423
delay_CI_CI,15.5,0.2365685882,2.22283839775,1.50415591606,0.0368294919491
delay_CI_CI,15.75,0.236028617448,2.22920530874,1.50523145295,0.0391673839571
delay_CI_CI,16.0,0.235766674419,2.23158751991,1.50417998231,0.037621228022
delay_CI_CI,16.25,0.236378269468,2.23895038676,1.50493624355,0.0380246303233
delay_CI_CI,16.5,0.236219814764,2.2375074676,1.50610361186,0.0355767636768
delay_CI_CI,16.75,0.237594887147,2.24072401579,1.51207540173,0.0352839735268
delay_CI_CI,17.0,0.238003006433,2.24615421522,1.51404331154,0.0372704313636
delay_CI_CI,17.25,0.237980199528,2.24247194956,1.51457951774,0.0345936102599
delay_CI_CI,17.5,0.238447717822,2.25575572591,1.51582527426,0.03572556384
delay_CI_CI,17.75,0.239759872209,2.27226370908,1.52584567402,0.0366419680387
delay_CI_CI,18.0,0.240369098985,2.26100762814,1.52123126069,0.036027949491
delay_CI_CI,18.25,0.241948317153,2.25340781143,1.52650522522,0.0383196939449
delay_CI_CI,18.5,0.24177750886,2.29287369123,1.51993752582,0.0388097106945
delay_CI_CI,18.75,0.241619431568,2.30800245797,1.51842233717,0.0380494757217
delay_CI_CI,19.0,0.242078149142,2.29069150311,1.51553818421,0.0364434886345
delay_CI_CI,19.25,0.243160997887,2.29210673247,1.53398167575,0.0373086608657
delay_CI_CI,19.5,0.245165725479,2.28404866308,1.54238198761,0.0369356774896
delay_CI_CI,19.75,0.246578494886,2.2560053278,1.54620551626,0.0363010332984
delay_CI_CI,20.0,0.244835848713,2.25444501573,1.53203091089,0.0383372571095
delay_CI_CI,20.25,0.244555978481,2.26584201955,1.54474619717,0.0406270519787
delay_CI_CI,20.5,0.247928306576,2.26390161742,1.55571890803,0.0385998290271
delay_CI_CI,20.75,0.250168360052,2.31180007312,1.55703117507,0.0407578216964
delay_CI_CI,21.0,0.250164261448,2.27797714246,1.55475104745,0.0376051099236
delay_CI_CI,21.25,0.250804860458,2.32267016521,1.56226533353,0.0360807362194
delay_CI_CI,21.5,0.250559913976,2.32779076836,1.55697839745,0.0389365491748
delay_CI_CI,21.75,0.24959018315,2.34148900758,1.56896764364,0.037334146607
delay_CI_CI,22.0,0.249737325122,2.35610280165,1.5676022677,0.0403567561922
delay_CI_CI,22.25,0.249428668106,2.3382811908,1.55935544711,0.0395740543264
delay_CI_CI,22.5,0.245656276419,2.30514548372,1.54918014212,0.0410360494083
delay_CI_CI,22.75,0.248983542822,2.29675803799,1.55053628753,0.0430343762679
delay_CI_CI,23.0,0.247612447274,2.30949242013,1.54291970188,0.0428832933295
delay_CI_CI,23.25,0.248811870484,2.31431391858,1.54677731208,0.0411372848023
delay_CI_CI,23.5,0.247370523735,2.30453360879,1.54097240459,0.0418964007032
delay_CI_CI,23.75,0.247807240832,2.30679495872,1.5302977268,0.043839218992
delay_CI_CI,24.0,0.245943469948,2.27884246772,1.51995784722,0.0433404558732
delay_CI_CI,24.25,0.244851011023,2.25792636256,1.50636168256,0.0418366383126
delay_CI_CI,24.5,0.245714848633,2.24096703646,1.51285018643,0.0430378498316
delay_CI_CI,24.75,0.244538627811,2.25614986391,1.50718744433,0.0397917203966
