Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Sum_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
gL,8.0,gL_1,10.5,7.44961656984,2.06524677098,0.826414582799,0.0462251943228
gL,8.0,gL_1,11.5,6.71390871058,1.63050675823,0.856937424106,0.0389128609025
gL,8.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,8.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,8.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,9.0,gL_1,0.5,29.2503599505,7.16049413235,0.851814350169,0.379816322714
gL,9.0,gL_1,1.5,27.9339745334,6.91922831041,0.83809817056,0.265613073095
gL,9.0,gL_1,2.5,26.0374165608,6.46117479263,0.904762451381,0.246783824519
gL,9.0,gL_1,3.5,23.4259837844,6.14331653272,1.14802867764,0.160473716661
gL,9.0,gL_1,4.5,20.8954888519,5.53598812113,1.07261991184,0.18004975272
gL,9.0,gL_1,5.5,13.5462524153,3.62577140285,0.787931453118,0.168160661301
gL,9.0,gL_1,6.5,11.6509315659,3.17347329648,0.709127502866,0.0856604188667
gL,9.0,gL_1,7.5,10.3714932394,2.90247631246,0.73765249307,0.0699261804802
gL,9.0,gL_1,8.5,9.06422741671,2.54816014631,0.766381872403,0.059908333624
gL,9.0,gL_1,9.5,8.18950510788,2.36082373917,0.793584808123,0.055834389639
gL,9.0,gL_1,10.5,7.47479937504,2.10258296342,0.825585109602,0.046943132777
gL,9.0,gL_1,11.5,6.71387666849,1.63050976195,0.856937163895,0.0389128609025
gL,9.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,9.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,9.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,10.0,gL_1,0.5,29.1246224586,7.19861075712,0.830507031262,0.384155288268
gL,10.0,gL_1,1.5,28.0526598432,6.88902186224,0.843001881335,0.271373811181
gL,10.0,gL_1,2.5,26.1598124388,6.54228152061,0.918630087733,0.199133665247
gL,10.0,gL_1,3.5,23.9535719356,6.20273183267,1.09572295082,0.16321043637
gL,10.0,gL_1,4.5,22.5754359901,5.94176662159,1.10664588248,0.171988518511
gL,10.0,gL_1,5.5,16.9226543492,4.5615824007,1.00477880895,0.171689208625
gL,10.0,gL_1,6.5,11.624490632,3.05658015326,0.722601233505,0.101317551246
gL,10.0,gL_1,7.5,10.3945570808,2.90095886377,0.735096330192,0.0699852095823
gL,10.0,gL_1,8.5,9.07988822473,2.52890584899,0.764600138546,0.0596971427081
gL,10.0,gL_1,9.5,8.21546663089,2.35536261802,0.792755185744,0.0576762229796
gL,10.0,gL_1,10.5,7.48688533708,2.10859709418,0.825470325082,0.0471308503253
gL,10.0,gL_1,11.5,6.71387666537,1.63050976378,0.856937164083,0.0389128609025
gL,10.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,10.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,10.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,11.0,gL_1,0.5,29.1294626226,7.26530617171,0.838212651141,0.432695831341
gL,11.0,gL_1,1.5,28.2900694926,6.87380676758,0.848752865719,0.292266951322
gL,11.0,gL_1,2.5,26.4952730641,6.5954675162,0.983281121678,0.186884995205
gL,11.0,gL_1,3.5,24.9900614272,6.3642190344,1.08404590859,0.173003670596
gL,11.0,gL_1,4.5,23.6255046035,6.02394792781,1.13839717286,0.165349917655
gL,11.0,gL_1,5.5,20.6567602049,5.63242272006,1.11299084523,0.174766424088
gL,11.0,gL_1,6.5,12.1481610107,3.32811417474,0.803266520615,0.120470044929
gL,11.0,gL_1,7.5,10.5386012171,2.94409238177,0.730618786808,0.0743728652409
gL,11.0,gL_1,8.5,9.09979118672,2.53121073837,0.763366956219,0.0606164394463
gL,11.0,gL_1,9.5,8.21027230387,2.37273355279,0.792048303583,0.0560027291222
gL,11.0,gL_1,10.5,7.48674718125,2.10855290214,0.825468438446,0.0471308503253
gL,11.0,gL_1,11.5,6.71374429153,1.63047453719,0.85693499186,0.0389128609025
gL,11.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,11.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,11.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,12.0,gL_1,0.5,29.2868576936,7.15067003837,0.867585516996,0.397255914582
gL,12.0,gL_1,1.5,28.4735992256,6.92435729821,0.853785349025,0.281448290853
gL,12.0,gL_1,2.5,27.2382902946,6.83912553949,0.889900979053,0.211434755536
gL,12.0,gL_1,3.5,25.4916137854,6.33051792163,1.02712949433,0.173023020774
gL,12.0,gL_1,4.5,23.9416687359,6.25152819615,1.14051525419,0.162105861677
gL,12.0,gL_1,5.5,22.4723945379,5.81290596467,1.16306863424,0.156360994985
gL,12.0,gL_1,6.5,14.0455382819,3.77404457802,0.931050504981,0.137604788579
gL,12.0,gL_1,7.5,10.3148785454,2.81165077268,0.738077089219,0.0851454217358
gL,12.0,gL_1,8.5,9.11816764933,2.52065079109,0.761549526378,0.0613672802296
gL,12.0,gL_1,9.5,8.23026581834,2.38115466072,0.791276617868,0.0561053480013
gL,12.0,gL_1,10.5,7.48674718251,2.10855289303,0.825468437562,0.0471308503253
gL,12.0,gL_1,11.5,6.71371799267,1.6304620109,0.856933456469,0.0389128609025
gL,12.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,12.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,12.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,13.0,gL_1,0.5,29.3282614436,7.24803697814,0.870762817267,0.406777772954
gL,13.0,gL_1,1.5,28.6644549455,7.12122837483,0.843475110849,0.302844569474
gL,13.0,gL_1,2.5,27.507383462,6.74934400721,0.890712105734,0.224486427587
gL,13.0,gL_1,3.5,25.9456161736,6.65372951221,1.05980702399,0.177975150988
gL,13.0,gL_1,4.5,24.7409715581,6.40675623676,1.12866390289,0.149791494662
gL,13.0,gL_1,5.5,22.9099683651,5.95807556233,1.15405837066,0.157290607964
gL,13.0,gL_1,6.5,16.9431078726,4.54878032698,1.07147492648,0.153280362152
gL,13.0,gL_1,7.5,9.87032858627,2.71743029649,0.775511468856,0.0826910563993
gL,13.0,gL_1,8.5,9.08404176427,2.49583879268,0.761645785007,0.0599439957668
gL,13.0,gL_1,9.5,8.23566696465,2.38220275097,0.791271192247,0.0570384278994
gL,13.0,gL_1,10.5,7.4861456195,2.10835776314,0.825462636509,0.0471308503253
gL,13.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,13.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,13.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,13.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,14.0,gL_1,0.5,29.2383705066,7.28171023021,0.88572527972,0.405556940414
gL,14.0,gL_1,1.5,28.6488646902,7.01432984694,0.825349123055,0.303369299804
gL,14.0,gL_1,2.5,27.5843881481,6.91278120239,0.921735464983,0.207964173483
gL,14.0,gL_1,3.5,26.470256391,6.67368229063,1.0085284403,0.17287971159
gL,14.0,gL_1,4.5,25.1427664718,6.61682182749,1.09272443811,0.160904024347
gL,14.0,gL_1,5.5,24.0452725103,6.25032020662,1.15336991852,0.161413976049
gL,14.0,gL_1,6.5,18.9053860411,5.05591011068,1.10726740121,0.148167524731
gL,14.0,gL_1,7.5,10.4284122445,2.84762685627,0.827362819953,0.0888100080527
gL,14.0,gL_1,8.5,9.10078083158,2.45042390549,0.766590195101,0.0628627783574
gL,14.0,gL_1,9.5,8.23325503265,2.38184093731,0.791343652877,0.056389321211
gL,14.0,gL_1,10.5,7.48620305505,2.10837105832,0.825461645134,0.0471308503253
gL,14.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,14.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,14.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,14.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,15.0,gL_1,0.5,29.213875778,7.26244039254,0.898161964795,0.418860618833
gL,15.0,gL_1,1.5,28.6812720986,7.13851559839,0.858507070611,0.299305488608
gL,15.0,gL_1,2.5,27.6483723804,6.9934433582,0.885068989743,0.256980689205
gL,15.0,gL_1,3.5,26.9019733063,6.84723384768,0.967791540404,0.188355641006
gL,15.0,gL_1,4.5,25.7349234272,6.53426231868,1.1066116105,0.173344613744
gL,15.0,gL_1,5.5,24.4642239372,6.3668348385,1.11975357922,0.155017489414
gL,15.0,gL_1,6.5,20.8619299765,5.43782210391,1.15338516428,0.141838303731
gL,15.0,gL_1,7.5,11.6064505297,3.16421868134,0.920423898507,0.107763338915
gL,15.0,gL_1,8.5,9.10476193228,2.48160470558,0.767374069881,0.0698865065938
gL,15.0,gL_1,9.5,8.23560190728,2.38217525339,0.791307351431,0.0566007630952
gL,15.0,gL_1,10.5,7.48620305505,2.10837105832,0.825461645134,0.0471308503253
gL,15.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,15.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,15.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,15.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,16.0,gL_1,0.5,29.2912002802,7.31613453027,0.880472754555,0.432895477956
gL,16.0,gL_1,1.5,28.7194550192,7.22882519861,0.881896783992,0.309692179197
gL,16.0,gL_1,2.5,27.7551547526,6.99031085008,0.87951515906,0.212595175793
gL,16.0,gL_1,3.5,27.0138134349,6.75324068489,0.943045202987,0.190782360913
gL,16.0,gL_1,4.5,26.041048399,6.61635061913,1.06111297585,0.159703999465
gL,16.0,gL_1,5.5,24.8970845726,6.34703247811,1.14649606461,0.162118151661
gL,16.0,gL_1,6.5,21.5942459148,5.68486096676,1.16695695369,0.143785142354
gL,16.0,gL_1,7.5,13.5473242591,3.61699562627,0.980122361279,0.106762818151
gL,16.0,gL_1,8.5,9.04259264777,2.44430381223,0.765492496723,0.0632850750762
gL,16.0,gL_1,9.5,8.2458794512,2.37991982853,0.791129067662,0.0566661967242
gL,16.0,gL_1,10.5,7.48600312158,2.1083331324,0.825457881159,0.0471308503253
gL,16.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,16.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,16.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,16.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,17.0,gL_1,0.5,29.4182041045,7.46054041301,0.888201041061,0.455159915397
gL,17.0,gL_1,1.5,29.0094694831,7.28135333618,0.833813010516,0.345599748523
gL,17.0,gL_1,2.5,28.0236212803,7.148544818,0.855642742556,0.247888691777
gL,17.0,gL_1,3.5,27.5712313064,7.00880950365,0.909149200042,0.209658158988
gL,17.0,gL_1,4.5,26.5847846552,6.7117838423,1.05676268831,0.164185343521
gL,17.0,gL_1,5.5,25.3741187553,6.69224432403,1.15921882711,0.154870822461
gL,17.0,gL_1,6.5,22.1661674106,5.70799789161,1.1521717979,0.147472173848
gL,17.0,gL_1,7.5,13.8176757797,3.73309203063,0.995977782413,0.102899269321
gL,17.0,gL_1,8.5,9.02774086608,2.54611787891,0.83252285958,0.0745054771716
gL,17.0,gL_1,9.5,8.25307624086,2.37994861646,0.791156617983,0.0567493660627
gL,17.0,gL_1,10.5,7.48582349945,2.10829558151,0.825456855262,0.0471308503253
gL,17.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,17.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,17.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,17.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,18.0,gL_1,0.5,29.3081295947,7.45055956428,0.890964259714,0.453939926092
gL,18.0,gL_1,1.5,29.0174376247,7.34904618508,0.862385773039,0.337714869698
gL,18.0,gL_1,2.5,28.295849328,7.20838124946,0.838380129039,0.272847390342
gL,18.0,gL_1,3.5,27.471094429,7.0492343229,0.896017168849,0.203949563924
gL,18.0,gL_1,4.5,27.0307338393,6.97959596037,1.01084075982,0.177574671086
gL,18.0,gL_1,5.5,26.1402515028,6.60442865965,1.0886266742,0.158190881195
gL,18.0,gL_1,6.5,22.663666911,5.85675783376,1.14839947597,0.137392082326
gL,18.0,gL_1,7.5,14.6515482015,3.80642900134,1.01020340183,0.105786381355
gL,18.0,gL_1,8.5,9.2868035427,2.58396163118,0.86886089755,0.0722752094345
gL,18.0,gL_1,9.5,8.2558532318,2.3798334461,0.791116001716,0.0563582798243
gL,18.0,gL_1,10.5,7.48582349945,2.10829558151,0.825456855262,0.0471308503253
gL,18.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,18.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,18.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,18.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,19.0,gL_1,0.5,29.5059804533,7.48744108063,0.91767685594,0.457507343659
gL,19.0,gL_1,1.5,29.004436947,7.24721399767,0.872719157929,0.369826020845
gL,19.0,gL_1,2.5,28.4822777516,7.34621275906,0.873786708136,0.29076105395
gL,19.0,gL_1,3.5,28.1537433973,7.1695248848,0.882327903288,0.22272535748
gL,19.0,gL_1,4.5,26.9459752801,6.94256985419,1.00310497976,0.184196268417
gL,19.0,gL_1,5.5,26.4610796611,6.81155090488,1.06470737133,0.166603892325
gL,19.0,gL_1,6.5,23.3643302403,6.07726105752,1.06656250093,0.1423167326
gL,19.0,gL_1,7.5,15.03748655,3.97277463767,1.02636957695,0.0990048261691
gL,19.0,gL_1,8.5,10.7713931048,3.02114320167,0.928307958926,0.0809087833403
gL,19.0,gL_1,9.5,8.26438388235,2.36111103942,0.791148175335,0.0565392655561
gL,19.0,gL_1,10.5,7.48582349945,2.10829558151,0.825456855262,0.0471308503253
gL,19.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,19.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,19.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,19.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,20.0,gL_1,0.5,29.3078216776,7.48312919387,0.927711338832,0.479412940727
gL,20.0,gL_1,1.5,29.0423735316,7.52889625529,0.838740021982,0.400396801807
gL,20.0,gL_1,2.5,28.5665163957,7.34302243659,0.838067715744,0.298969577921
gL,20.0,gL_1,3.5,27.9689318162,7.24463055508,0.906133018588,0.223179936491
gL,20.0,gL_1,4.5,27.8038195075,7.00497135216,0.942195855859,0.190940702215
gL,20.0,gL_1,5.5,26.7727165645,6.9399416565,1.02316723553,0.174015478785
gL,20.0,gL_1,6.5,23.1472791139,6.01631598683,1.09637774766,0.145729092624
gL,20.0,gL_1,7.5,15.0585857242,4.01309310122,1.00077968645,0.103060737085
gL,20.0,gL_1,8.5,11.1287581799,3.12295552894,0.928324648496,0.0781737245792
gL,20.0,gL_1,9.5,8.26438388235,2.36111103942,0.791148175335,0.0565392655561
gL,20.0,gL_1,10.5,7.48582349945,2.10829558151,0.825456855262,0.0471308503253
gL,20.0,gL_1,11.5,6.71364642539,1.63042158649,0.856932597569,0.0389128609025
gL,20.0,gL_1,12.5,6.13702737107,1.32012910748,0.892030935701,0.0343326527641
gL,20.0,gL_1,13.5,5.64927014051,1.06137504287,0.92755806776,0.0305708904561
gL,20.0,gL_1,14.5,5.42695521176,0.847000584484,0.950104545665,0.0271250733601
gL,21.0,gL_1,0.5,29.5586247486,7.54159941637,0.943860769101,0.501521935348
gL,21.0,gL_1,1.5,29.0449553861,7.28300356649,0.851492809219,0.410814331878
gL,21.0,gL_1,2.5,28.6862313474,7.23264158935,0.818962540706,0.354646761016
gL,21.0,gL_1,3.5,28.2538366435,7.17920760924,0.860396922639,0.263584318683
gL,21.0,gL_1,4.5,27.6846105886,7.0516037448,0.889738695125,0.201098063386
