Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Mean_accuracy,GrCaus_NG3_L4_SS_L4_Information_accuracy,NormError_SimErr_accuracy,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_accuracy,Coherence_NG3_L4_SS_L4_Mean_p,GrCaus_NG3_L4_SS_L4_Information_p,NormError_SimErr_p,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_p,Coherence_NG3_L4_SS_L4_Mean_conf_min,GrCaus_NG3_L4_SS_L4_Information_conf_min,NormError_SimErr_conf_min,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_conf_min,Coherence_NG3_L4_SS_L4_Mean_conf_max,GrCaus_NG3_L4_SS_L4_Information_conf_max,NormError_SimErr_conf_max,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_conf_max
C,180.0,C_1,120.0,1.0,1.0,0.566666666667,0.866666666667,0.0,0.0,0.002,0.0,0.884,0.884,0.374,0.693,1.0,1.0,0.745,0.962
C,190.0,C_1,30.0,1.0,1.0,0.733333333333,0.8,0.0,0.0,0.0,0.0,0.884,0.884,0.541,0.614,1.0,1.0,0.877,0.923
C,190.0,C_1,40.0,0.9,1.0,0.733333333333,0.733333333333,0.0,0.0,0.0,0.0,0.735,0.884,0.541,0.541,0.979,1.0,0.877,0.877
C,190.0,C_1,50.0,1.0,1.0,0.766666666667,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.735,1.0,1.0,0.901,0.979
C,190.0,C_1,60.0,1.0,1.0,0.833333333333,0.766666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.577,1.0,1.0,0.944,0.901
C,190.0,C_1,70.0,1.0,1.0,0.866666666667,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.735,1.0,1.0,0.962,0.979
C,190.0,C_1,80.0,1.0,1.0,0.9,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.735,0.779,1.0,1.0,0.979,0.992
C,190.0,C_1,90.0,1.0,0.966666666667,0.733333333333,0.8,0.0,0.0,0.0,0.0,0.884,0.828,0.541,0.614,1.0,0.999,0.877,0.923
C,190.0,C_1,100.0,1.0,1.0,0.666666666667,0.866666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.472,0.693,1.0,1.0,0.827,0.962
C,190.0,C_1,110.0,1.0,1.0,0.566666666667,0.766666666667,0.0,0.0,0.002,0.0,0.884,0.884,0.374,0.577,1.0,1.0,0.745,0.901
C,190.0,C_1,120.0,1.0,1.0,0.4,0.833333333333,0.0,0.0,0.166,0.0,0.884,0.884,0.227,0.653,1.0,1.0,0.594,0.944
C,200.0,C_1,30.0,0.933333333333,0.966666666667,0.7,0.7,0.0,0.0,0.0,0.0,0.779,0.828,0.506,0.506,0.992,0.999,0.853,0.853
C,200.0,C_1,40.0,0.966666666667,1.0,0.766666666667,0.666666666667,0.0,0.0,0.0,0.0,0.828,0.884,0.577,0.472,0.999,1.0,0.901,0.827
C,200.0,C_1,50.0,1.0,1.0,0.766666666667,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.653,1.0,1.0,0.901,0.944
C,200.0,C_1,60.0,1.0,1.0,0.8,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.614,0.735,1.0,1.0,0.923,0.979
C,200.0,C_1,70.0,1.0,1.0,0.866666666667,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.735,1.0,1.0,0.962,0.979
C,200.0,C_1,80.0,1.0,1.0,0.833333333333,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.653,1.0,1.0,0.944,0.944
C,200.0,C_1,90.0,1.0,1.0,0.766666666667,0.866666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.693,1.0,1.0,0.901,0.962
C,200.0,C_1,100.0,1.0,1.0,0.566666666667,0.8,0.0,0.0,0.002,0.0,0.884,0.884,0.374,0.614,1.0,1.0,0.745,0.923
C,200.0,C_1,110.0,1.0,1.0,0.533333333333,0.766666666667,0.0,0.0,0.007,0.0,0.884,0.884,0.343,0.577,1.0,1.0,0.717,0.901
C,200.0,C_1,120.0,1.0,1.0,0.433333333333,0.866666666667,0.0,0.0,0.09,0.0,0.884,0.884,0.255,0.693,1.0,1.0,0.626,0.962
C,210.0,C_1,30.0,1.0,1.0,0.633333333333,0.6,0.0,0.0,0.0,0.001,0.884,0.884,0.439,0.406,1.0,1.0,0.801,0.773
C,210.0,C_1,40.0,0.9,1.0,0.6,0.666666666667,0.0,0.0,0.001,0.0,0.735,0.884,0.406,0.472,0.979,1.0,0.773,0.827
C,210.0,C_1,50.0,0.933333333333,1.0,0.666666666667,0.833333333333,0.0,0.0,0.0,0.0,0.779,0.884,0.472,0.653,0.992,1.0,0.827,0.944
C,210.0,C_1,60.0,1.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,0.884,0.884,0.614,0.614,1.0,1.0,0.923,0.923
C,210.0,C_1,70.0,0.966666666667,1.0,0.8,0.833333333333,0.0,0.0,0.0,0.0,0.828,0.884,0.614,0.653,0.999,1.0,0.923,0.944
C,210.0,C_1,80.0,0.966666666667,1.0,0.833333333333,0.8,0.0,0.0,0.0,0.0,0.828,0.884,0.653,0.614,0.999,1.0,0.944,0.923
C,210.0,C_1,90.0,1.0,1.0,0.8,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.614,0.735,1.0,1.0,0.923,0.979
C,210.0,C_1,100.0,1.0,1.0,0.633333333333,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.439,0.653,1.0,1.0,0.801,0.944
C,210.0,C_1,110.0,1.0,1.0,0.533333333333,0.766666666667,0.0,0.0,0.007,0.0,0.884,0.884,0.343,0.577,1.0,1.0,0.717,0.901
C,210.0,C_1,120.0,1.0,1.0,0.4,0.866666666667,0.0,0.0,0.166,0.0,0.884,0.884,0.227,0.693,1.0,1.0,0.594,0.962
C,220.0,C_1,30.0,1.0,1.0,0.533333333333,0.633333333333,0.0,0.0,0.007,0.0,0.884,0.884,0.343,0.439,1.0,1.0,0.717,0.801
C,220.0,C_1,40.0,0.966666666667,1.0,0.733333333333,0.8,0.0,0.0,0.0,0.0,0.828,0.884,0.541,0.614,0.999,1.0,0.877,0.923
C,220.0,C_1,50.0,0.966666666667,1.0,0.766666666667,0.9,0.0,0.0,0.0,0.0,0.828,0.884,0.577,0.735,0.999,1.0,0.901,0.979
C,220.0,C_1,60.0,1.0,1.0,0.9,0.866666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.735,0.693,1.0,1.0,0.979,0.962
C,220.0,C_1,70.0,1.0,1.0,0.833333333333,0.733333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.541,1.0,1.0,0.944,0.877
C,220.0,C_1,80.0,1.0,1.0,0.866666666667,0.866666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.693,1.0,1.0,0.962,0.962
C,220.0,C_1,90.0,1.0,1.0,0.766666666667,0.866666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.693,1.0,1.0,0.901,0.962
C,220.0,C_1,100.0,1.0,1.0,0.633333333333,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.439,0.653,1.0,1.0,0.801,0.944
C,220.0,C_1,110.0,1.0,1.0,0.533333333333,0.7,0.0,0.0,0.007,0.0,0.884,0.884,0.343,0.506,1.0,1.0,0.717,0.853
C,220.0,C_1,120.0,1.0,1.0,0.4,0.8,0.0,0.0,0.166,0.0,0.884,0.884,0.227,0.614,1.0,1.0,0.594,0.923
C,230.0,C_1,30.0,0.966666666667,1.0,0.6,0.7,0.0,0.0,0.001,0.0,0.828,0.884,0.406,0.506,0.999,1.0,0.773,0.853
C,230.0,C_1,40.0,1.0,1.0,0.633333333333,0.7,0.0,0.0,0.0,0.0,0.884,0.884,0.439,0.506,1.0,1.0,0.801,0.853
C,230.0,C_1,50.0,1.0,1.0,0.633333333333,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.439,0.653,1.0,1.0,0.801,0.944
C,230.0,C_1,60.0,1.0,1.0,0.833333333333,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.653,1.0,1.0,0.944,0.944
C,230.0,C_1,70.0,1.0,1.0,0.933333333333,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.779,0.735,1.0,1.0,0.992,0.979
C,230.0,C_1,80.0,1.0,0.966666666667,0.833333333333,0.9,0.0,0.0,0.0,0.0,0.884,0.828,0.653,0.735,1.0,0.999,0.944,0.979
C,230.0,C_1,90.0,1.0,1.0,0.833333333333,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.779,1.0,1.0,0.944,0.992
C,230.0,C_1,100.0,1.0,0.966666666667,0.633333333333,0.866666666667,0.0,0.0,0.0,0.0,0.884,0.828,0.439,0.693,1.0,0.999,0.801,0.962
C,230.0,C_1,110.0,1.0,1.0,0.466666666667,0.8,0.0,0.0,0.043,0.0,0.884,0.884,0.283,0.614,1.0,1.0,0.657,0.923
C,230.0,C_1,120.0,1.0,1.0,0.333333333333,0.8,0.0,0.0,0.415,0.0,0.884,0.884,0.173,0.614,1.0,1.0,0.528,0.923
C,240.0,C_1,30.0,0.9,1.0,0.466666666667,0.7,0.0,0.0,0.043,0.0,0.735,0.884,0.283,0.506,0.979,1.0,0.657,0.853
C,240.0,C_1,40.0,0.966666666667,1.0,0.666666666667,0.7,0.0,0.0,0.0,0.0,0.828,0.884,0.472,0.506,0.999,1.0,0.827,0.853
C,240.0,C_1,50.0,0.966666666667,1.0,0.7,0.766666666667,0.0,0.0,0.0,0.0,0.828,0.884,0.506,0.577,0.999,1.0,0.853,0.901
C,240.0,C_1,60.0,1.0,1.0,0.833333333333,0.8,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.614,1.0,1.0,0.944,0.923
C,240.0,C_1,70.0,1.0,1.0,0.833333333333,0.733333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.541,1.0,1.0,0.944,0.877
C,240.0,C_1,80.0,1.0,1.0,0.833333333333,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.653,0.779,1.0,1.0,0.944,0.992
C,240.0,C_1,90.0,1.0,1.0,0.8,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.614,0.653,1.0,1.0,0.923,0.944
C,240.0,C_1,100.0,1.0,1.0,0.766666666667,0.766666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.577,1.0,1.0,0.901,0.901
C,240.0,C_1,110.0,1.0,1.0,0.533333333333,0.8,0.0,0.0,0.007,0.0,0.884,0.884,0.343,0.614,1.0,1.0,0.717,0.923
C,240.0,C_1,120.0,1.0,1.0,0.333333333333,0.833333333333,0.0,0.0,0.415,0.0,0.884,0.884,0.173,0.653,1.0,1.0,0.528,0.944
C,250.0,C_1,30.0,0.966666666667,0.966666666667,0.433333333333,0.8,0.0,0.0,0.09,0.0,0.828,0.828,0.255,0.614,0.999,0.999,0.626,0.923
C,250.0,C_1,40.0,1.0,0.966666666667,0.666666666667,0.633333333333,0.0,0.0,0.0,0.0,0.884,0.828,0.472,0.439,1.0,0.999,0.827,0.801
C,250.0,C_1,50.0,0.933333333333,1.0,0.733333333333,0.733333333333,0.0,0.0,0.0,0.0,0.779,0.884,0.541,0.541,0.992,1.0,0.877,0.877
C,250.0,C_1,60.0,1.0,1.0,0.7,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.506,0.779,1.0,1.0,0.853,0.992
C,250.0,C_1,70.0,1.0,1.0,0.7,0.733333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.506,0.541,1.0,1.0,0.853,0.877
C,250.0,C_1,80.0,1.0,1.0,0.9,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.735,0.653,1.0,1.0,0.979,0.944
C,250.0,C_1,90.0,1.0,1.0,0.9,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.735,0.653,1.0,1.0,0.979,0.944
C,250.0,C_1,100.0,1.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,0.884,0.884,0.614,0.614,1.0,1.0,0.923,0.923
C,250.0,C_1,110.0,1.0,1.0,0.5,0.733333333333,0.0,0.0,0.019,0.0,0.884,0.884,0.313,0.541,1.0,1.0,0.687,0.877
C,250.0,C_1,120.0,1.0,1.0,0.333333333333,0.9,0.0,0.0,0.415,0.0,0.884,0.884,0.173,0.735,1.0,1.0,0.528,0.979
C,260.0,C_1,30.0,0.966666666667,1.0,0.533333333333,0.733333333333,0.0,0.0,0.007,0.0,0.828,0.884,0.343,0.541,0.999,1.0,0.717,0.877
C,260.0,C_1,40.0,1.0,1.0,0.7,0.733333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.506,0.541,1.0,1.0,0.853,0.877
C,260.0,C_1,50.0,1.0,1.0,0.666666666667,0.733333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.472,0.541,1.0,1.0,0.827,0.877
C,260.0,C_1,60.0,1.0,1.0,0.733333333333,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.541,0.779,1.0,1.0,0.877,0.992
C,260.0,C_1,70.0,1.0,1.0,0.766666666667,0.966666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.828,1.0,1.0,0.901,0.999
C,260.0,C_1,80.0,1.0,1.0,0.8,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.614,0.653,1.0,1.0,0.923,0.944
C,260.0,C_1,90.0,1.0,1.0,0.766666666667,0.833333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.653,1.0,1.0,0.901,0.944
C,260.0,C_1,100.0,1.0,1.0,0.8,0.8,0.0,0.0,0.0,0.0,0.884,0.884,0.614,0.614,1.0,1.0,0.923,0.923
C,260.0,C_1,110.0,1.0,1.0,0.6,0.766666666667,0.0,0.0,0.001,0.0,0.884,0.884,0.406,0.577,1.0,1.0,0.773,0.901
C,260.0,C_1,120.0,1.0,0.966666666667,0.366666666667,0.9,0.0,0.0,0.276,0.0,0.884,0.828,0.199,0.735,1.0,0.999,0.561,0.979
