Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
gL,7.0,gL_1,6.5,0.638958333333,0.189166666667
gL,7.0,gL_1,7.5,0.357708333333,0.0625
gL,7.0,gL_1,8.5,0.201041666667,0.0
gL,7.0,gL_1,9.5,0.115625,0.0
gL,7.0,gL_1,10.5,0.0641666666667,0.0
gL,7.0,gL_1,11.5,0.0347916666667,0.0
gL,7.0,gL_1,12.5,0.0191666666667,0.0
gL,7.0,gL_1,13.5,0.00708333333334,0.0
gL,7.0,gL_1,14.5,0.00333333333334,0.0
gL,8.0,gL_1,0.5,15.4585416667,20.0783333333
gL,8.0,gL_1,1.5,10.5233333333,13.1975
gL,8.0,gL_1,2.5,6.91229166667,7.97
gL,8.0,gL_1,3.5,4.403125,3.84416666667
gL,8.0,gL_1,4.5,2.11479166667,1.3625
gL,8.0,gL_1,5.5,1.22416666667,0.3475
gL,8.0,gL_1,6.5,0.644166666667,0.135833333333
gL,8.0,gL_1,7.5,0.357916666667,0.0616666666667
gL,8.0,gL_1,8.5,0.201041666667,0.0
gL,8.0,gL_1,9.5,0.115625,0.0
gL,8.0,gL_1,10.5,0.0641666666667,0.0
gL,8.0,gL_1,11.5,0.0347916666667,0.0
gL,8.0,gL_1,12.5,0.0191666666667,0.0
gL,8.0,gL_1,13.5,0.00708333333334,0.0
gL,8.0,gL_1,14.5,0.00333333333334,0.0
gL,9.0,gL_1,0.5,30.139375,37.8883333333
gL,9.0,gL_1,1.5,16.6825,19.8383333333
gL,9.0,gL_1,2.5,8.29583333333,9.22583333334
gL,9.0,gL_1,3.5,5.11125,4.275
gL,9.0,gL_1,4.5,2.28020833333,1.43
gL,9.0,gL_1,5.5,1.2725,0.339166666667
gL,9.0,gL_1,6.5,0.650208333333,0.109166666667
gL,9.0,gL_1,7.5,0.357916666667,0.0366666666667
gL,9.0,gL_1,8.5,0.201041666667,0.0
gL,9.0,gL_1,9.5,0.115625,0.0
gL,9.0,gL_1,10.5,0.0641666666667,0.0
gL,9.0,gL_1,11.5,0.0347916666667,0.0
gL,9.0,gL_1,12.5,0.0191666666667,0.0
gL,9.0,gL_1,13.5,0.00708333333334,0.0
gL,9.0,gL_1,14.5,0.00333333333334,0.0
gL,10.0,gL_1,0.5,50.7102083333,62.9708333333
gL,10.0,gL_1,1.5,25.2491666667,29.7241666667
gL,10.0,gL_1,2.5,11.8429166667,12.3533333333
gL,10.0,gL_1,3.5,5.6225,4.4575
gL,10.0,gL_1,4.5,2.47,1.35666666667
gL,10.0,gL_1,5.5,1.29854166667,0.326666666667
gL,10.0,gL_1,6.5,0.653125,0.075
gL,10.0,gL_1,7.5,0.357916666667,0.0025
gL,10.0,gL_1,8.5,0.201041666667,0.0
gL,10.0,gL_1,9.5,0.115625,0.0
gL,10.0,gL_1,10.5,0.0641666666667,0.0
gL,10.0,gL_1,11.5,0.0347916666667,0.0
gL,10.0,gL_1,12.5,0.0191666666667,0.0
gL,10.0,gL_1,13.5,0.00708333333334,0.0
gL,10.0,gL_1,14.5,0.00333333333334,0.0
gL,11.0,gL_1,0.5,61.63,75.5133333333
gL,11.0,gL_1,1.5,45.115,52.8133333333
gL,11.0,gL_1,2.5,19.74875,20.7116666667
gL,11.0,gL_1,3.5,6.82416666667,5.5175
gL,11.0,gL_1,4.5,2.725,1.43333333333
gL,11.0,gL_1,5.5,1.31854166667,0.321666666667
gL,11.0,gL_1,6.5,0.6575,0.0633333333333
gL,11.0,gL_1,7.5,0.357916666667,0.0
gL,11.0,gL_1,8.5,0.201041666667,0.0
gL,11.0,gL_1,9.5,0.115625,0.0
gL,11.0,gL_1,10.5,0.0641666666667,0.0
gL,11.0,gL_1,11.5,0.0347916666667,0.0
gL,11.0,gL_1,12.5,0.0191666666667,0.0
gL,11.0,gL_1,13.5,0.00708333333334,0.0
gL,11.0,gL_1,14.5,0.00333333333334,0.0
gL,12.0,gL_1,0.5,70.03625,84.8683333333
gL,12.0,gL_1,1.5,58.700625,68.6408333333
gL,12.0,gL_1,2.5,32.4622916667,34.7158333333
gL,12.0,gL_1,3.5,10.1245833333,8.44
gL,12.0,gL_1,4.5,2.88208333333,1.42333333333
gL,12.0,gL_1,5.5,1.34395833333,0.314166666667
gL,12.0,gL_1,6.5,0.658958333333,0.0625
gL,12.0,gL_1,7.5,0.357916666667,0.0
gL,12.0,gL_1,8.5,0.201041666667,0.0
gL,12.0,gL_1,9.5,0.115625,0.0
gL,12.0,gL_1,10.5,0.0641666666667,0.0
gL,12.0,gL_1,11.5,0.0347916666667,0.0
