Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
VT,-41.0,VT_1,-64.0,316.09625,290.679166667
VT,-41.0,VT_1,-61.0,301.736041667,293.2175
VT,-41.0,VT_1,-58.0,272.056875,272.503333333
VT,-41.0,VT_1,-55.0,250.206875,251.57
VT,-41.0,VT_1,-52.0,8.234375,10.5733333333
VT,-41.0,VT_1,-49.0,3.64104166667,3.80166666667
VT,-41.0,VT_1,-46.0,1.99208333333,1.595
VT,-41.0,VT_1,-43.0,1.16520833333,0.742499999999
VT,-41.0,VT_1,-40.0,0.65625,0.358333333333
VT,-41.0,VT_1,-37.0,0.391041666667,0.208333333333
VT,-38.0,VT_1,-67.0,333.296666667,288.204166667
VT,-38.0,VT_1,-64.0,316.438333333,286.8225
VT,-38.0,VT_1,-61.0,302.867708333,289.173333333
VT,-38.0,VT_1,-58.0,270.275833334,270.909166667
VT,-38.0,VT_1,-55.0,252.234791667,253.411666667
VT,-38.0,VT_1,-52.0,12.69125,16.0508333333
VT,-38.0,VT_1,-49.0,4.20145833333,3.9725
VT,-38.0,VT_1,-46.0,2.16208333333,1.44333333333
VT,-38.0,VT_1,-43.0,1.2175,0.626666666667
VT,-38.0,VT_1,-40.0,0.675416666667,0.294166666667
VT,-38.0,VT_1,-37.0,0.398125,0.146666666667
VT,-35.0,VT_1,-67.0,333.299166667,284.939166667
VT,-35.0,VT_1,-64.0,316.343125,282.689166666
VT,-35.0,VT_1,-61.0,303.182916667,283.5875
VT,-35.0,VT_1,-58.0,269.0275,268.54
VT,-35.0,VT_1,-55.0,250.916875,252.14
VT,-35.0,VT_1,-52.0,181.973125,186.659166667
VT,-35.0,VT_1,-49.0,5.11395833333,4.63833333333
VT,-35.0,VT_1,-46.0,2.34875,1.35
VT,-35.0,VT_1,-43.0,1.26458333333,0.516666666666
VT,-35.0,VT_1,-40.0,0.695,0.225
VT,-35.0,VT_1,-37.0,0.405833333333,0.111666666667
VT,-32.0,VT_1,-67.0,333.301875,281.391666667
VT,-32.0,VT_1,-64.0,316.743958333,279.004166666
VT,-32.0,VT_1,-61.0,303.551666667,278.175
VT,-32.0,VT_1,-58.0,272.398541667,267.318333333
VT,-32.0,VT_1,-55.0,249.204166667,250.560833333
VT,-32.0,VT_1,-52.0,227.1175,229.7275
VT,-32.0,VT_1,-49.0,6.94395833333,6.43833333333
VT,-32.0,VT_1,-46.0,2.57875,1.28166666667
VT,-32.0,VT_1,-43.0,1.3025,0.413333333333
VT,-32.0,VT_1,-40.0,0.706666666667,0.174166666667
VT,-32.0,VT_1,-37.0,0.414375,0.0791666666666
VT,-29.0,VT_1,-67.0,333.302291667,278.128333333
VT,-29.0,VT_1,-64.0,316.9375,275.858333333
VT,-29.0,VT_1,-61.0,303.429791667,274.113333333
VT,-29.0,VT_1,-58.0,277.820625,266.086666667
VT,-29.0,VT_1,-55.0,247.044166667,248.539166667
VT,-29.0,VT_1,-52.0,227.498541667,229.961666667
VT,-29.0,VT_1,-49.0,10.7933333333,10.9391666667
VT,-29.0,VT_1,-46.0,2.89104166667,1.3275
VT,-29.0,VT_1,-43.0,1.35375,0.340833333333
VT,-29.0,VT_1,-40.0,0.71625,0.139166666667
VT,-29.0,VT_1,-37.0,0.420416666667,0.0508333333334
VT,-26.0,VT_1,-67.0,333.302916667,275.256666667
VT,-26.0,VT_1,-64.0,317.136666667,272.438333333
VT,-26.0,VT_1,-61.0,303.432916667,270.114166667
VT,-26.0,VT_1,-58.0,282.830208333,264.943333333
VT,-26.0,VT_1,-55.0,243.382916667,245.103333333
VT,-26.0,VT_1,-52.0,226.667291667,229.0675
