Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
gL,20.0,gL_1,4.5,0.843541666666,0.0
gL,20.0,gL_1,5.5,0.437083333333,0.0
gL,20.0,gL_1,6.5,0.226458333333,0.0
gL,20.0,gL_1,7.5,0.1125,0.0
gL,20.0,gL_1,8.5,0.0545833333333,0.0
gL,20.0,gL_1,9.5,0.0210416666667,0.0
gL,20.0,gL_1,10.5,0.00395833333333,0.0
gL,20.0,gL_1,11.5,0.000416666666667,0.0
gL,20.0,gL_1,12.5,0.0,0.0
gL,20.0,gL_1,13.5,0.0,0.0
gL,20.0,gL_1,14.5,0.0,0.0
gL,21.0,gL_1,0.5,115.78125,126.4925
gL,21.0,gL_1,1.5,108.114583333,114.825
gL,21.0,gL_1,2.5,98.5664583333,101.634166667
gL,21.0,gL_1,3.5,35.6822916667,34.6391666667
gL,21.0,gL_1,4.5,0.843541666666,0.0
gL,21.0,gL_1,5.5,0.437083333333,0.0
gL,21.0,gL_1,6.5,0.226458333333,0.0
gL,21.0,gL_1,7.5,0.1125,0.0
gL,21.0,gL_1,8.5,0.0545833333333,0.0
gL,21.0,gL_1,9.5,0.0210416666667,0.0
gL,21.0,gL_1,10.5,0.00395833333333,0.0
gL,21.0,gL_1,11.5,0.000416666666667,0.0
gL,21.0,gL_1,12.5,0.0,0.0
gL,21.0,gL_1,13.5,0.0,0.0
gL,21.0,gL_1,14.5,0.0,0.0
gL,22.0,gL_1,0.5,119.653333333,129.826666667
gL,22.0,gL_1,1.5,111.778958334,117.53
gL,22.0,gL_1,2.5,102.805,104.869166667
gL,22.0,gL_1,3.5,37.1954166667,35.7825
gL,22.0,gL_1,4.5,0.843541666666,0.0
gL,22.0,gL_1,5.5,0.437083333333,0.0
gL,22.0,gL_1,6.5,0.226458333333,0.0
gL,22.0,gL_1,7.5,0.1125,0.0
gL,22.0,gL_1,8.5,0.0545833333333,0.0
gL,22.0,gL_1,9.5,0.0210416666667,0.0
gL,22.0,gL_1,10.5,0.00395833333333,0.0
gL,22.0,gL_1,11.5,0.000416666666667,0.0
gL,22.0,gL_1,12.5,0.0,0.0
gL,22.0,gL_1,13.5,0.0,0.0
gL,22.0,gL_1,14.5,0.0,0.0
gL,23.0,gL_1,0.5,125.458958333,135.356666667
gL,23.0,gL_1,1.5,115.888333333,121.143333333
gL,23.0,gL_1,2.5,106.81875,108.060833333
gL,23.0,gL_1,3.5,38.7860416666,37.165
gL,23.0,gL_1,4.5,0.843541666666,0.0
gL,23.0,gL_1,5.5,0.437083333333,0.0
gL,23.0,gL_1,6.5,0.226458333333,0.0
gL,23.0,gL_1,7.5,0.1125,0.0
gL,23.0,gL_1,8.5,0.0545833333333,0.0
gL,23.0,gL_1,9.5,0.0210416666667,0.0
gL,23.0,gL_1,10.5,0.00395833333333,0.0
gL,23.0,gL_1,11.5,0.000416666666667,0.0
gL,23.0,gL_1,12.5,0.0,0.0
gL,23.0,gL_1,13.5,0.0,0.0
gL,23.0,gL_1,14.5,0.0,0.0
gL,24.0,gL_1,0.5,134.969583333,144.431666667
gL,24.0,gL_1,1.5,121.0,125.953333333
gL,24.0,gL_1,2.5,110.492708333,111.426666667
gL,24.0,gL_1,3.5,40.01125,37.9658333333
gL,24.0,gL_1,4.5,0.843541666666,0.0
gL,24.0,gL_1,5.5,0.437083333333,0.0
gL,24.0,gL_1,6.5,0.226458333333,0.0
gL,24.0,gL_1,7.5,0.1125,0.0
gL,24.0,gL_1,8.5,0.0545833333333,0.0
gL,24.0,gL_1,9.5,0.0210416666667,0.0
