Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
VT,-41.0,VT_1,-61.0,262.324375,202.91
VT,-41.0,VT_1,-58.0,230.260208333,188.480833333
VT,-41.0,VT_1,-55.0,155.491875,143.226666666
VT,-41.0,VT_1,-52.0,100.870625,97.5941666667
VT,-41.0,VT_1,-49.0,2.13229166667,0.31
VT,-41.0,VT_1,-46.0,0.942916666667,0.0175
VT,-41.0,VT_1,-43.0,0.485208333333,0.0
VT,-41.0,VT_1,-40.0,0.272291666667,0.0
VT,-41.0,VT_1,-37.0,0.151041666667,0.0
VT,-38.0,VT_1,-67.0,303.309791667,212.146666667
VT,-38.0,VT_1,-64.0,289.3725,207.571666667
VT,-38.0,VT_1,-61.0,265.189166667,198.1925
VT,-38.0,VT_1,-58.0,235.100833333,184.669166667
VT,-38.0,VT_1,-55.0,184.912708333,157.160833333
VT,-38.0,VT_1,-52.0,112.431875,104.710833333
VT,-38.0,VT_1,-49.0,2.466875,0.5825
VT,-38.0,VT_1,-46.0,0.943750000001,0.0116666666667
VT,-38.0,VT_1,-43.0,0.485208333333,0.0
VT,-38.0,VT_1,-40.0,0.272291666667,0.0
VT,-38.0,VT_1,-37.0,0.151041666667,0.0
VT,-35.0,VT_1,-67.0,303.312708333,205.340833333
VT,-35.0,VT_1,-64.0,289.699583333,197.724166667
VT,-35.0,VT_1,-61.0,268.038333333,193.5875
VT,-35.0,VT_1,-58.0,238.537083333,180.586666667
VT,-35.0,VT_1,-55.0,200.277291667,160.9075
VT,-35.0,VT_1,-52.0,121.605208333,107.7925
VT,-35.0,VT_1,-49.0,3.08729166667,1.02916666667
VT,-35.0,VT_1,-46.0,0.947708333334,0.00416666666666
VT,-35.0,VT_1,-43.0,0.485208333333,0.0
VT,-35.0,VT_1,-40.0,0.272291666667,0.0
VT,-35.0,VT_1,-37.0,0.151041666667,0.0
VT,-32.0,VT_1,-67.0,303.430416667,201.6675
VT,-32.0,VT_1,-64.0,289.717916667,195.3725
VT,-32.0,VT_1,-61.0,272.789166667,184.988333333
VT,-32.0,VT_1,-58.0,241.427291667,176.510833333
VT,-32.0,VT_1,-55.0,206.825625,159.3775
VT,-32.0,VT_1,-52.0,137.93125,116.019166667
VT,-32.0,VT_1,-49.0,40.3804166667,34.53
VT,-32.0,VT_1,-46.0,0.951041666668,0.000833333333333
VT,-32.0,VT_1,-43.0,0.485208333333,0.0
VT,-32.0,VT_1,-40.0,0.272291666667,0.0
VT,-32.0,VT_1,-37.0,0.151041666667,0.0
VT,-29.0,VT_1,-67.0,303.872083333,196.830833333
VT,-29.0,VT_1,-64.0,290.415208333,192.2625
VT,-29.0,VT_1,-61.0,274.152291667,184.685833333
VT,-29.0,VT_1,-58.0,247.610208333,171.235
VT,-29.0,VT_1,-55.0,212.055208333,157.340833333
VT,-29.0,VT_1,-52.0,149.753958333,120.159166667
VT,-29.0,VT_1,-49.0,46.975625,38.6075
VT,-29.0,VT_1,-46.0,0.951875000001,0.0
VT,-29.0,VT_1,-43.0,0.485208333333,0.0
VT,-29.0,VT_1,-40.0,0.272291666667,0.0
VT,-29.0,VT_1,-37.0,0.151041666667,0.0
VT,-26.0,VT_1,-67.0,304.235416667,191.969166667
VT,-26.0,VT_1,-64.0,291.48375,187.865833333
VT,-26.0,VT_1,-61.0,272.585208333,180.9075
VT,-26.0,VT_1,-58.0,251.043125,171.0475
VT,-26.0,VT_1,-55.0,216.0275,154.3125
VT,-26.0,VT_1,-52.0,160.496875,123.141666667
VT,-26.0,VT_1,-49.0,53.0660416666,42.1175
VT,-26.0,VT_1,-46.0,0.951875000001,0.0
VT,-26.0,VT_1,-43.0,0.485208333333,0.0
VT,-26.0,VT_1,-40.0,0.272291666667,0.0
VT,-26.0,VT_1,-37.0,0.151041666667,0.0
VT,-23.0,VT_1,-67.0,304.492083333,187.075
