Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Sum_accuracy,GrCaus_NG3_L4_SS_L4_Information_accuracy,NormError_SimErr_accuracy,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_accuracy,Coherence_NG3_L4_SS_L4_Sum_p,GrCaus_NG3_L4_SS_L4_Information_p,NormError_SimErr_p,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_p,Coherence_NG3_L4_SS_L4_Sum_conf_min,GrCaus_NG3_L4_SS_L4_Information_conf_min,NormError_SimErr_conf_min,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_conf_min,Coherence_NG3_L4_SS_L4_Sum_conf_max,GrCaus_NG3_L4_SS_L4_Information_conf_max,NormError_SimErr_conf_max,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_conf_max
gL,7.0,gL_1,8.5,0.433333333333,0.4,0.533333333333,0.4,0.09,0.166,0.007,0.166,0.255,0.227,0.343,0.227,0.626,0.594,0.717,0.594
gL,7.0,gL_1,9.5,0.2,0.466666666667,0.466666666667,0.466666666667,0.916,0.043,0.043,0.043,0.077,0.283,0.283,0.283,0.386,0.657,0.657,0.657
gL,7.0,gL_1,10.5,0.333333333333,0.3,0.366666666667,0.366666666667,0.415,0.568,0.276,0.276,0.173,0.147,0.199,0.199,0.528,0.494,0.561,0.561
gL,7.0,gL_1,11.5,0.333333333333,0.3,0.333333333333,0.366666666667,0.415,0.568,0.415,0.276,0.173,0.147,0.173,0.199,0.528,0.494,0.528,0.561
gL,7.0,gL_1,12.5,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.415,0.415,0.415,0.415,0.173,0.173,0.173,0.173,0.528,0.528,0.528,0.528
gL,7.0,gL_1,13.5,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.415,0.415,0.415,0.415,0.173,0.173,0.173,0.173,0.528,0.528,0.528,0.528
gL,7.0,gL_1,14.5,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.415,0.415,0.415,0.415,0.173,0.173,0.173,0.173,0.528,0.528,0.528,0.528
gL,8.0,gL_1,0.5,1.0,1.0,0.633333333333,0.966666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.439,0.828,1.0,1.0,0.801,0.999
gL,8.0,gL_1,1.5,1.0,1.0,0.8,0.966666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.614,0.828,1.0,1.0,0.923,0.999
gL,8.0,gL_1,2.5,1.0,1.0,0.633333333333,0.866666666667,0.0,0.0,0.0,0.0,0.884,0.884,0.439,0.693,1.0,1.0,0.801,0.962
gL,8.0,gL_1,3.5,1.0,1.0,0.5,0.7,0.0,0.0,0.019,0.0,0.884,0.884,0.313,0.506,1.0,1.0,0.687,0.853
gL,8.0,gL_1,4.5,0.9,0.966666666667,0.366666666667,0.866666666667,0.0,0.0,0.276,0.0,0.735,0.828,0.199,0.693,0.979,0.999,0.561,0.962
gL,8.0,gL_1,5.5,0.966666666667,0.933333333333,0.466666666667,0.7,0.0,0.0,0.043,0.0,0.828,0.779,0.283,0.506,0.999,0.992,0.657,0.853
gL,8.0,gL_1,6.5,0.733333333333,0.7,0.466666666667,0.6,0.0,0.0,0.043,0.001,0.541,0.506,0.283,0.406,0.877,0.853,0.657,0.773
gL,8.0,gL_1,7.5,0.633333333333,0.6,0.5,0.7,0.0,0.001,0.019,0.0,0.439,0.406,0.313,0.506,0.801,0.773,0.687,0.853
gL,8.0,gL_1,8.5,0.433333333333,0.4,0.533333333333,0.4,0.09,0.166,0.007,0.166,0.255,0.227,0.343,0.227,0.626,0.594,0.717,0.594
gL,8.0,gL_1,9.5,0.2,0.466666666667,0.466666666667,0.466666666667,0.916,0.043,0.043,0.043,0.077,0.283,0.283,0.283,0.386,0.657,0.657,0.657
gL,8.0,gL_1,10.5,0.333333333333,0.3,0.366666666667,0.366666666667,0.415,0.568,0.276,0.276,0.173,0.147,0.199,0.199,0.528,0.494,0.561,0.561
gL,8.0,gL_1,11.5,0.333333333333,0.3,0.333333333333,0.366666666667,0.415,0.568,0.415,0.276,0.173,0.147,0.173,0.199,0.528,0.494,0.528,0.561
gL,8.0,gL_1,12.5,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.415,0.415,0.415,0.415,0.173,0.173,0.173,0.173,0.528,0.528,0.528,0.528
gL,8.0,gL_1,13.5,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.415,0.415,0.415,0.415,0.173,0.173,0.173,0.173,0.528,0.528,0.528,0.528
gL,8.0,gL_1,14.5,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.415,0.415,0.415,0.415,0.173,0.173,0.173,0.173,0.528,0.528,0.528,0.528
gL,9.0,gL_1,0.5,1.0,1.0,0.7,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.506,0.884,1.0,1.0,0.853,1.0
gL,9.0,gL_1,1.5,1.0,1.0,0.733333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.541,0.884,1.0,1.0,0.877,1.0
gL,9.0,gL_1,2.5,1.0,1.0,0.666666666667,0.9,0.0,0.0,0.0,0.0,0.884,0.884,0.472,0.735,1.0,1.0,0.827,0.979
gL,9.0,gL_1,3.5,1.0,1.0,0.5,0.766666666667,0.0,0.0,0.019,0.0,0.884,0.884,0.313,0.577,1.0,1.0,0.687,0.901
gL,9.0,gL_1,4.5,0.933333333333,1.0,0.366666666667,0.866666666667,0.0,0.0,0.276,0.0,0.779,0.884,0.199,0.693,0.992,1.0,0.561,0.962
gL,9.0,gL_1,5.5,0.966666666667,0.933333333333,0.466666666667,0.7,0.0,0.0,0.043,0.0,0.828,0.779,0.283,0.506,0.999,0.992,0.657,0.853
gL,9.0,gL_1,6.5,0.733333333333,0.7,0.466666666667,0.6,0.0,0.0,0.043,0.001,0.541,0.506,0.283,0.406,0.877,0.853,0.657,0.773
gL,9.0,gL_1,7.5,0.633333333333,0.6,0.5,0.7,0.0,0.001,0.019,0.0,0.439,0.406,0.313,0.506,0.801,0.773,0.687,0.853
gL,9.0,gL_1,8.5,0.433333333333,0.4,0.533333333333,0.4,0.09,0.166,0.007,0.166,0.255,0.227,0.343,0.227,0.626,0.594,0.717,0.594
gL,9.0,gL_1,9.5,0.2,0.466666666667,0.466666666667,0.466666666667,0.916,0.043,0.043,0.043,0.077,0.283,0.283,0.283,0.386,0.657,0.657,0.657
gL,9.0,gL_1,10.5,0.333333333333,0.3,0.366666666667,0.366666666667,0.415,0.568,0.276,0.276,0.173,0.147,0.199,0.199,0.528,0.494,0.561,0.561
gL,9.0,gL_1,11.5,0.333333333333,0.3,0.333333333333,0.366666666667,0.415,0.568,0.415,0.276,0.173,0.147,0.173,0.199,0.528,0.494,0.528,0.561
gL,9.0,gL_1,12.5,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.415,0.415,0.415,0.415,0.173,0.173,0.173,0.173,0.528,0.528,0.528,0.528
gL,9.0,gL_1,13.5,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.415,0.415,0.415,0.415,0.173,0.173,0.173,0.173,0.528,0.528,0.528,0.528
gL,9.0,gL_1,14.5,0.333333333333,0.333333333333,0.333333333333,0.333333333333,0.415,0.415,0.415,0.415,0.173,0.173,0.173,0.173,0.528,0.528,0.528,0.528
gL,10.0,gL_1,0.5,1.0,1.0,0.733333333333,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.541,0.884,1.0,1.0,0.877,1.0
gL,10.0,gL_1,1.5,1.0,1.0,0.866666666667,1.0,0.0,0.0,0.0,0.0,0.884,0.884,0.693,0.884,1.0,1.0,0.962,1.0
gL,10.0,gL_1,2.5,1.0,1.0,0.766666666667,0.933333333333,0.0,0.0,0.0,0.0,0.884,0.884,0.577,0.779,1.0,1.0,0.901,0.992
gL,10.0,gL_1,3.5,1.0,1.0,0.5,0.733333333333,0.0,0.0,0.019,0.0,0.884,0.884,0.313,0.541,1.0,1.0,0.687,0.877
