Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Sum_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
VT,-50.0,VT_1,-52.0,11.724849932,3.33270711755,1.73459291686,0.0413319681055
VT,-50.0,VT_1,-49.0,9.34314163593,2.61591719044,1.67733998372,0.038426483431
VT,-50.0,VT_1,-46.0,7.13645219463,1.84527731309,1.54062984497,0.032533771288
VT,-50.0,VT_1,-43.0,5.97273951204,1.13422127283,1.49253260856,0.029081395176
VT,-50.0,VT_1,-40.0,5.51426351707,0.654472265968,1.46658417823,0.0254447428828
VT,-50.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
VT,-47.0,VT_1,-67.0,17.7559565551,4.51557377228,0.781766167961,0.220465942104
VT,-47.0,VT_1,-64.0,25.833528431,6.83554401472,0.855937214413,0.48254173466
VT,-47.0,VT_1,-61.0,30.2708339463,7.84276649775,1.47486004531,0.101872294784
VT,-47.0,VT_1,-58.0,28.9563759505,8.37317631619,1.49278493419,0.0455502447348
VT,-47.0,VT_1,-55.0,27.6422749631,7.556801111,1.24942390566,0.129978449331
VT,-47.0,VT_1,-52.0,11.8551822514,3.38953650561,1.66472075922,0.0402539321573
VT,-47.0,VT_1,-49.0,9.42470465347,2.70766798551,1.65440838558,0.0329017800666
VT,-47.0,VT_1,-46.0,7.18834780564,1.88949781524,1.53873768744,0.0311709369577
VT,-47.0,VT_1,-43.0,5.98360525289,1.13601943788,1.49598499566,0.028652499712
VT,-47.0,VT_1,-40.0,5.52234638854,0.652276381529,1.46660969078,0.0249551015717
VT,-47.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
VT,-44.0,VT_1,-67.0,14.4857416211,3.96216054461,0.962924460022,0.125632988276
VT,-44.0,VT_1,-64.0,25.1042862849,6.41747015654,0.733413527412,0.430863360543
VT,-44.0,VT_1,-61.0,29.8560555611,7.47854051131,1.42665291935,0.13019163677
VT,-44.0,VT_1,-58.0,31.5365939489,8.92008668346,1.46850599059,0.0482267342101
VT,-44.0,VT_1,-55.0,28.1629089889,7.5004715438,1.39076371814,0.124025243673
VT,-44.0,VT_1,-52.0,13.6792504829,3.58341143585,1.48265320878,0.0986541701661
VT,-44.0,VT_1,-49.0,9.58804707722,2.71881546327,1.6529894302,0.0346676875988
VT,-44.0,VT_1,-46.0,7.25489516432,1.89671508562,1.53544947106,0.031031995856
VT,-44.0,VT_1,-43.0,5.99217028757,1.13520439539,1.49555091509,0.0283694721884
VT,-44.0,VT_1,-40.0,5.52234638854,0.652276381529,1.46660969078,0.0249551015717
VT,-44.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
VT,-41.0,VT_1,-67.0,15.927338324,4.52707348631,0.942795612805,0.163718672054
VT,-41.0,VT_1,-64.0,25.5623109052,6.93522043064,0.723392514932,0.533736434044
VT,-41.0,VT_1,-61.0,29.3644720471,7.47417160495,1.40452050232,0.149480400477
VT,-41.0,VT_1,-58.0,30.9543455173,8.37070467364,1.48717697946,0.053400247185
VT,-41.0,VT_1,-55.0,27.9349177867,7.5988785392,1.47493889855,0.066563743986
VT,-41.0,VT_1,-52.0,21.0354181099,5.5772158994,1.29351553829,0.158387665952
VT,-41.0,VT_1,-49.0,9.43876195621,2.71556026724,1.64190155963,0.034409235524
VT,-41.0,VT_1,-46.0,7.29789203611,1.8889579602,1.53419949036,0.0331776472737
VT,-41.0,VT_1,-43.0,5.99217028757,1.13520439539,1.49555091509,0.0283694721884
VT,-41.0,VT_1,-40.0,5.52234638854,0.652276381529,1.46660969078,0.0249551015717
VT,-41.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
VT,-38.0,VT_1,-67.0,17.0939385227,4.24355620835,0.894336945876,0.207425040604
VT,-38.0,VT_1,-64.0,24.9451578653,6.8650798917,0.762078901801,0.499506983843
VT,-38.0,VT_1,-61.0,28.2595465245,7.14694317173,1.43811749202,0.178676348844
VT,-38.0,VT_1,-58.0,30.5232926807,8.0428496511,1.49779003521,0.0592362835494
VT,-38.0,VT_1,-55.0,30.429587281,8.39487935378,1.43020859438,0.0482981257365
VT,-38.0,VT_1,-52.0,22.9186185943,6.31648828046,1.40247349404,0.162760955068
VT,-38.0,VT_1,-49.0,9.31521150835,2.62950385754,1.60810852672,0.0389749665616
VT,-38.0,VT_1,-46.0,7.29306241786,1.89183010053,1.53419787204,0.033637918352
VT,-38.0,VT_1,-43.0,5.99217028757,1.13520439539,1.49555091509,0.0283694721884
VT,-38.0,VT_1,-40.0,5.52234638854,0.652276381529,1.46660969078,0.0249551015717
VT,-38.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
VT,-35.0,VT_1,-67.0,17.2899838228,4.52080877932,0.847001286566,0.230331271008
VT,-35.0,VT_1,-64.0,24.837276927,6.06354036911,0.661302707273,0.496811635144
VT,-35.0,VT_1,-61.0,27.0916827413,6.76647718163,1.42021995648,0.213283980023
VT,-35.0,VT_1,-58.0,30.0731162792,7.71413441057,1.47296763247,0.0719063612825
VT,-35.0,VT_1,-55.0,31.6048287774,8.52588456644,1.41892527499,0.0484350712277
VT,-35.0,VT_1,-52.0,23.7751074934,6.02177087432,1.41245188033,0.143946737066
VT,-35.0,VT_1,-49.0,9.31510732297,2.57136150508,1.61494940124,0.0391499501366
VT,-35.0,VT_1,-46.0,7.29959390668,1.88995024986,1.53479135042,0.0334117469286
VT,-35.0,VT_1,-43.0,5.99217028757,1.13520439539,1.49555091509,0.0283694721884
VT,-35.0,VT_1,-40.0,5.52234638854,0.652276381529,1.46660969078,0.0249551015717
VT,-35.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
VT,-32.0,VT_1,-67.0,18.660839447,4.82938111623,0.798137451809,0.269101347229
VT,-32.0,VT_1,-64.0,26.6471452739,6.64194327472,0.57097681224,0.471911893844
VT,-32.0,VT_1,-61.0,24.5513974143,6.25498423147,1.1451908738,0.370686459019
VT,-32.0,VT_1,-58.0,30.0675435061,7.69631860112,1.46356449137,0.0797040386575
VT,-32.0,VT_1,-55.0,31.3180161593,8.36254213561,1.44891776621,0.0489542112186
VT,-32.0,VT_1,-52.0,26.7784842213,6.57889130729,1.38389307438,0.115875656775
VT,-32.0,VT_1,-49.0,13.4410516424,3.49698117225,1.52469230326,0.0802618159559
VT,-32.0,VT_1,-46.0,7.30476087509,1.89261326674,1.53521315698,0.0338305551733
VT,-32.0,VT_1,-43.0,5.99217028757,1.13520439539,1.49555091509,0.0283694721884
VT,-32.0,VT_1,-40.0,5.52234638854,0.652276381529,1.46660969078,0.0249551015717
VT,-32.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
VT,-29.0,VT_1,-67.0,20.1325612663,5.20769315691,0.72999096161,0.337085470482
VT,-29.0,VT_1,-64.0,26.1428407696,7.20435963254,0.735963044766,0.499344120776
VT,-29.0,VT_1,-61.0,24.9805704891,6.91619396553,1.09748126824,0.38178287373
VT,-29.0,VT_1,-58.0,26.3591517726,6.25018357981,1.49538819946,0.130028338173
VT,-29.0,VT_1,-55.0,30.9009614329,8.11357914016,1.44967101409,0.0478958418715
VT,-29.0,VT_1,-52.0,28.2899741097,7.1339806227,1.37804252642,0.076089368188
VT,-29.0,VT_1,-49.0,13.2178384122,3.48988589149,1.55305140184,0.0819523002311
VT,-29.0,VT_1,-46.0,7.30575257552,1.89217908476,1.53567872166,0.033830311911
VT,-29.0,VT_1,-43.0,5.99217028757,1.13520439539,1.49555091509,0.0283694721884
VT,-29.0,VT_1,-40.0,5.52234638854,0.652276381529,1.46660969078,0.0249551015717
VT,-29.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
VT,-26.0,VT_1,-67.0,20.8660891723,5.21056909365,0.700502991762,0.354375146319
VT,-26.0,VT_1,-64.0,25.9085521047,6.81090097805,0.687816985072,0.506316273088
VT,-26.0,VT_1,-61.0,25.1793438465,6.82890166742,1.25213819072,0.324444321051
VT,-26.0,VT_1,-58.0,26.7701259644,6.84202796752,1.44773392214,0.164711391579
VT,-26.0,VT_1,-55.0,29.7458157505,7.54093197276,1.45745539868,0.0474327660966
VT,-26.0,VT_1,-52.0,28.3411385759,7.47010558642,1.3955023106,0.0580942932649
VT,-26.0,VT_1,-49.0,13.9012338153,3.6413053307,1.57471190976,0.077737591605
VT,-26.0,VT_1,-46.0,7.30575257552,1.89217908476,1.53567872166,0.033830311911
VT,-26.0,VT_1,-43.0,5.99217028757,1.13520439539,1.49555091509,0.0283694721884
VT,-26.0,VT_1,-40.0,5.52234638854,0.652276381529,1.46660969078,0.0249551015717
VT,-26.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
VT,-23.0,VT_1,-67.0,20.9508501407,5.30913275768,0.654514402994,0.376567398999
VT,-23.0,VT_1,-64.0,25.8322306451,6.62843660284,0.681706104542,0.481046629455
VT,-23.0,VT_1,-61.0,25.4569915619,6.43636347599,1.29902954441,0.299338279082
VT,-23.0,VT_1,-58.0,27.5638050873,7.10287309032,1.4505847085,0.14538731081
VT,-23.0,VT_1,-55.0,29.7124196852,7.74126221245,1.4748738336,0.0493201501323
VT,-23.0,VT_1,-52.0,29.560957205,7.71746686915,1.37249968784,0.0522328147106
VT,-23.0,VT_1,-49.0,13.9110328675,3.67985375582,1.57884061048,0.077784827186
VT,-23.0,VT_1,-46.0,7.30575257552,1.89217908476,1.53567872166,0.033830311911
VT,-23.0,VT_1,-43.0,5.99217028757,1.13520439539,1.49555091509,0.0283694721884
VT,-23.0,VT_1,-40.0,5.52234638854,0.652276381529,1.46660969078,0.0249551015717
VT,-23.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
VT,-20.0,VT_1,-67.0,22.1124022059,5.39210024577,0.658329655605,0.400019775894
VT,-20.0,VT_1,-64.0,25.6862172551,6.36919193328,0.631115329575,0.469834197946
VT,-20.0,VT_1,-61.0,25.9140987841,6.2478162123,1.34363216916,0.288573822041
VT,-20.0,VT_1,-58.0,26.8289998134,6.92998809429,1.40055631142,0.146734960184
VT,-20.0,VT_1,-55.0,28.4969880206,7.35385435192,1.51059835648,0.0537967576604
VT,-20.0,VT_1,-52.0,29.2350148717,7.6583944566,1.37264582527,0.0569734780723
VT,-20.0,VT_1,-49.0,14.119593386,3.79346018421,1.62395060774,0.076943145683
VT,-20.0,VT_1,-46.0,7.30575257552,1.89217908476,1.53567872166,0.033830311911
VT,-20.0,VT_1,-43.0,5.99217028757,1.13520439539,1.49555091509,0.0283694721884
VT,-20.0,VT_1,-40.0,5.52234638854,0.652276381529,1.46660969078,0.0249551015717
VT,-20.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
VT,-17.0,VT_1,-67.0,22.1968492164,5.6072731341,0.639609223657,0.412075835047
VT,-17.0,VT_1,-64.0,25.7371246096,6.25422195511,0.704968124583,0.466040215472
VT,-17.0,VT_1,-61.0,26.0096605659,6.54061670254,1.30873721068,0.309531355145
VT,-17.0,VT_1,-58.0,27.3909669584,6.75566386126,1.43417382349,0.141889693073
VT,-17.0,VT_1,-55.0,27.5893500498,7.02035265942,1.48215572776,0.0606291986172
VT,-17.0,VT_1,-52.0,28.6153154276,7.30978431556,1.36178773174,0.0500203377239
VT,-17.0,VT_1,-49.0,14.4628972052,3.87385800693,1.63869517938,0.0732101170123
VT,-17.0,VT_1,-46.0,7.30575257552,1.89217908476,1.53567872166,0.033830311911
VT,-17.0,VT_1,-43.0,5.99217028757,1.13520439539,1.49555091509,0.0283694721884
VT,-17.0,VT_1,-40.0,5.52234638854,0.652276381529,1.46660969078,0.0249551015717
VT,-17.0,VT_1,-37.0,5.06930153861,0.160123943755,1.54202706636,0.0200715676798
