Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Sum_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
C,210.0,C_1,120.0,6.42314969258,1.52236898694,1.5060072108,0.0304791708777
C,220.0,C_1,30.0,18.3095704127,4.77469073176,0.794669708888,0.279907084287
C,220.0,C_1,40.0,23.0817465779,5.56927846283,0.635968926642,0.362998222529
C,220.0,C_1,50.0,25.1854881746,6.28638135689,0.756185946972,0.362300382721
C,220.0,C_1,60.0,26.6592759879,6.531509702,1.05013213622,0.213025366385
C,220.0,C_1,70.0,25.5556609513,6.46213921548,1.15590745482,0.102483257392
C,220.0,C_1,80.0,17.133506939,4.53728479097,1.61129211825,0.046358062717
C,220.0,C_1,90.0,13.9715047955,3.82187121233,1.59990257894,0.0405494116356
C,220.0,C_1,100.0,8.39987900685,2.30519561566,1.496437186,0.0352678860944
C,220.0,C_1,110.0,7.21640289745,1.83210205525,1.49574949779,0.0335608833247
C,220.0,C_1,120.0,6.42314969258,1.52236898694,1.5060072108,0.0304791708777
C,230.0,C_1,30.0,19.5453828633,5.13781193795,0.739501811523,0.314410017864
C,230.0,C_1,40.0,23.3909981155,5.75314984126,0.6548730227,0.38152727901
C,230.0,C_1,50.0,24.6238484194,6.26261560467,0.763279823707,0.341999111569
C,230.0,C_1,60.0,26.3909672767,6.37955433207,1.07109597877,0.2450711858
C,230.0,C_1,70.0,26.1661273506,6.40796593727,1.16556234435,0.105644185995
C,230.0,C_1,80.0,16.9172790793,4.56102637703,1.61647921648,0.0474749545881
C,230.0,C_1,90.0,13.9766195977,3.75945315164,1.68780016847,0.0381627111558
C,230.0,C_1,100.0,8.43120137004,2.30236545504,1.49653909739,0.0369336226246
C,230.0,C_1,110.0,7.21865898291,1.83232700149,1.49591425852,0.0335283953756
C,230.0,C_1,120.0,6.42314969258,1.52236898694,1.5060072108,0.0304791708777
C,240.0,C_1,30.0,20.0989595872,5.21139037508,0.741431392132,0.339452313677
C,240.0,C_1,40.0,23.3774060059,5.81810434466,0.623468013856,0.404462823707
C,240.0,C_1,50.0,24.9898070719,6.62811913676,0.757896356988,0.348220018449
C,240.0,C_1,60.0,26.2721477632,6.35877328928,1.14219958932,0.269493186831
C,240.0,C_1,70.0,26.4831526464,6.35745053226,1.15781478298,0.0957251663873
C,240.0,C_1,80.0,17.0050123539,4.53700835435,1.6112327384,0.0527153385796
C,240.0,C_1,90.0,13.8597703011,3.81038887044,1.7038187274,0.0385536084523
C,240.0,C_1,100.0,8.45079413061,2.30504755923,1.49934759535,0.0368450129255
C,240.0,C_1,110.0,7.21865898291,1.83232700149,1.49591425852,0.0335283953756
C,240.0,C_1,120.0,6.42314969258,1.52236898694,1.5060072108,0.0304791708777
C,250.0,C_1,30.0,20.675047749,5.35013122953,0.726045368254,0.374887346117
C,250.0,C_1,40.0,23.9827378584,5.9239254411,0.592346452481,0.428351542103
C,250.0,C_1,50.0,24.8297522498,6.51499997378,0.756580989277,0.370454438793
C,250.0,C_1,60.0,25.7175796597,6.39046972547,1.11414012504,0.278613659558
C,250.0,C_1,70.0,26.7867326446,6.48863652957,1.1771503579,0.110510121147
C,250.0,C_1,80.0,16.9914030011,4.52664960963,1.61923394399,0.04965997556
C,250.0,C_1,90.0,13.7589554793,3.71681319655,1.71531915307,0.0428137243844
C,250.0,C_1,100.0,8.43843363509,2.30672765915,1.49958316252,0.0377918302667
C,250.0,C_1,110.0,7.21865898291,1.83232700149,1.49591425852,0.0335283953756
C,250.0,C_1,120.0,6.42314969258,1.52236898694,1.5060072108,0.0304791708777
C,260.0,C_1,30.0,21.1466306671,5.26891927686,0.776375356844,0.373108020587
C,260.0,C_1,40.0,24.1501227644,5.79345278032,0.61986502509,0.457787264465
C,260.0,C_1,50.0,25.0293584374,6.65459487708,0.731508632259,0.376534637841
C,260.0,C_1,60.0,25.6316484302,6.51342536415,1.13789361767,0.266781170334
C,260.0,C_1,70.0,26.8057970215,6.40297907609,1.18765864847,0.111160679396
C,260.0,C_1,80.0,17.1838988939,4.41480051531,1.63013807107,0.0535763576626
C,260.0,C_1,90.0,13.6768047614,3.73938535947,1.72308160376,0.0417444598172
C,260.0,C_1,100.0,8.45050822979,2.3226463494,1.49617598599,0.0372316020917
C,260.0,C_1,110.0,7.21865898291,1.83232700149,1.49591425852,0.0335283953756
C,260.0,C_1,120.0,6.42314969258,1.52236898694,1.5060072108,0.0304791708777
