Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Mean_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
gL,1.0,gL_1,0.5,0.558689845235,4.84972939974,1.82127596019,0.159461153904
gL,1.0,gL_1,1.5,0.449302356537,4.06654137328,2.08265302145,0.0627353597263
gL,1.0,gL_1,2.5,0.395223631219,3.61975111143,2.00242304483,0.0457582335041
gL,1.0,gL_1,3.5,0.355756491893,3.31561682761,1.84262250285,0.0417124980214
gL,1.0,gL_1,4.5,0.347237480695,3.24194942069,1.68134984873,0.0429653070452
gL,1.0,gL_1,5.5,0.314396966201,3.06277220544,1.58886717059,0.0420883414308
gL,1.0,gL_1,6.5,0.292539480892,2.92725727361,1.48732310997,0.0394395579741
gL,1.0,gL_1,7.5,0.267206243229,2.73426965126,1.39650356773,0.0372337650581
gL,1.0,gL_1,8.5,0.245751106583,2.49791367533,1.32720503178,0.0366312903049
gL,1.0,gL_1,9.5,0.228407117159,2.25792703543,1.26365302659,0.0372155307631
gL,1.0,gL_1,10.5,0.210149138824,2.01799497927,1.23185109042,0.0316372363728
gL,1.0,gL_1,11.5,0.19133232844,1.57522251359,1.2195019887,0.0305295455467
gL,1.0,gL_1,12.5,0.176284586459,1.2652021662,1.22954914953,0.0262826966538
gL,1.0,gL_1,13.5,0.162035349882,0.88248141901,1.23918083689,0.0206996437113
gL,1.0,gL_1,14.5,0.155583893774,0.695987613155,1.26156799272,0.0206390082729
gL,2.0,gL_1,0.5,0.663695667676,5.75104658003,1.7620976178,0.127469728547
gL,2.0,gL_1,1.5,0.538565594508,4.91076304695,1.79076468014,0.217499045927
gL,2.0,gL_1,2.5,0.42190367724,3.88931018018,1.94157730442,0.0533615609968
gL,2.0,gL_1,3.5,0.381073309218,3.54161146969,1.79981643506,0.0492457249965
gL,2.0,gL_1,4.5,0.358762480174,3.32970862847,1.70087751962,0.041323695658
gL,2.0,gL_1,5.5,0.333661517608,3.17717865161,1.60157678967,0.0404058715254
gL,2.0,gL_1,6.5,0.298408579515,2.9623332645,1.47992264169,0.0436310374644
gL,2.0,gL_1,7.5,0.274524327572,2.74419798997,1.38413623274,0.0384927143807
gL,2.0,gL_1,8.5,0.249613268773,2.52162743195,1.31738941419,0.0387237395509
gL,2.0,gL_1,9.5,0.230204850793,2.25151603187,1.2528107414,0.0366884281417
gL,2.0,gL_1,10.5,0.211220289523,2.01434250894,1.22648391638,0.0318674185257
gL,2.0,gL_1,11.5,0.19217846852,1.61429179631,1.2202658333,0.0312674544594
gL,2.0,gL_1,12.5,0.175972706322,1.27071335554,1.23344854105,0.0253759002036
gL,2.0,gL_1,13.5,0.162343238152,0.889320378999,1.24379701001,0.02070196048
gL,2.0,gL_1,14.5,0.155504203314,0.707972535272,1.26343285959,0.0198216160224
gL,3.0,gL_1,0.5,0.715638983047,6.17546821716,1.79342627027,0.13565647572
gL,3.0,gL_1,1.5,0.590235782722,5.19604526702,1.68290691223,0.188499219533
gL,3.0,gL_1,2.5,0.463668983156,4.14818850564,1.85299690852,0.0893446065572
gL,3.0,gL_1,3.5,0.389711277049,3.75653005507,1.7841674051,0.0552575018297
gL,3.0,gL_1,4.5,0.375239046017,3.46264186567,1.69006497211,0.0424717471676
gL,3.0,gL_1,5.5,0.344144603174,3.23125776881,1.59748826626,0.0410573089951
gL,3.0,gL_1,6.5,0.312258791462,3.03473171794,1.47651939946,0.0444786534435
gL,3.0,gL_1,7.5,0.279583714598,2.8144969092,1.37210037678,0.0392984137588
gL,3.0,gL_1,8.5,0.2510400687,2.52963526397,1.30734179586,0.0375787532245
gL,3.0,gL_1,9.5,0.231404626451,2.28657663992,1.25590860088,0.0361611027726
gL,3.0,gL_1,10.5,0.212652689369,2.03451528578,1.23051838428,0.0315464571104
gL,3.0,gL_1,11.5,0.192201029901,1.62404627234,1.21512490981,0.0316500639917
gL,3.0,gL_1,12.5,0.176152173413,1.29449288169,1.23707971038,0.0262201184346
gL,3.0,gL_1,13.5,0.162432937605,0.904996273275,1.25321080311,0.0217151735061
gL,3.0,gL_1,14.5,0.155504203314,0.707972535272,1.26343285959,0.0198216160224
gL,4.0,gL_1,0.5,0.729631652375,6.34932646877,1.83915748348,0.139862399863
gL,4.0,gL_1,1.5,0.669283046782,5.8248502944,1.71478259084,0.152481944222
gL,4.0,gL_1,2.5,0.53147560375,4.86087284845,1.55380982667,0.226075194176
gL,4.0,gL_1,3.5,0.44042835791,3.99556506551,1.75484960049,0.0726412833744
gL,4.0,gL_1,4.5,0.379740879396,3.57993800622,1.63737693756,0.0490848128325
gL,4.0,gL_1,5.5,0.349440105943,3.31403276059,1.56616553734,0.041932232494
gL,4.0,gL_1,6.5,0.318168967342,3.11194767423,1.47182663339,0.0411525122503
gL,4.0,gL_1,7.5,0.283409386425,2.85303791972,1.37832000814,0.0402839735283
gL,4.0,gL_1,8.5,0.25222786826,2.56499872812,1.30027756137,0.0402181606769
gL,4.0,gL_1,9.5,0.231865238891,2.27085859312,1.25155971164,0.0352395037675
gL,4.0,gL_1,10.5,0.212819447719,2.00966081575,1.22941505629,0.0316969408714
gL,4.0,gL_1,11.5,0.19231368484,1.63209140638,1.21665677769,0.0320169360866
gL,4.0,gL_1,12.5,0.176072108025,1.29944010943,1.24147784529,0.0262713566124
gL,4.0,gL_1,13.5,0.162324096429,0.904901394808,1.25478837936,0.0217671933532
gL,4.0,gL_1,14.5,0.155504203314,0.707972535272,1.26343285959,0.0198216160224
gL,5.0,gL_1,0.5,0.721477639984,6.29088125203,1.83192123579,0.132832216835
gL,5.0,gL_1,1.5,0.665163657264,5.80330112912,1.69980382187,0.165777556636
gL,5.0,gL_1,2.5,0.592081911831,5.34190213615,1.49574603394,0.21020550738
gL,5.0,gL_1,3.5,0.441395454101,4.14292562843,1.60675901123,0.127901234162
gL,5.0,gL_1,4.5,0.39076518756,3.55123407503,1.58125050469,0.0569408479443
gL,5.0,gL_1,5.5,0.361017576601,3.3721317091,1.53258926533,0.043416725926
gL,5.0,gL_1,6.5,0.321409148733,3.14999860857,1.47050945569,0.0405744981269
gL,5.0,gL_1,7.5,0.288446598972,2.8201636807,1.37020229245,0.0397717930845
gL,5.0,gL_1,8.5,0.253796751921,2.57005036552,1.30074630073,0.0380599802351
gL,5.0,gL_1,9.5,0.232474569548,2.28282827273,1.25142873753,0.0355279753623
gL,5.0,gL_1,10.5,0.212565120197,2.03140777717,1.22646990072,0.0325452619484
gL,5.0,gL_1,11.5,0.192072109005,1.65296590497,1.21908001646,0.0334482238899
gL,5.0,gL_1,12.5,0.176075940768,1.30494097484,1.24288504737,0.0265190389218
gL,5.0,gL_1,13.5,0.162322204061,0.904828562429,1.25477901299,0.0217671933532
gL,5.0,gL_1,14.5,0.155504203314,0.707972535272,1.26343285959,0.0198216160224
gL,6.0,gL_1,0.5,0.725624987159,6.40624445949,1.82085500261,0.141297792626
gL,6.0,gL_1,1.5,0.715411863295,6.13412956796,1.70841540991,0.156983350247
gL,6.0,gL_1,2.5,0.628853216484,5.79051170325,1.50886314747,0.200704788939
gL,6.0,gL_1,3.5,0.515583560202,4.84835357774,1.38540450904,0.216390431684
gL,6.0,gL_1,4.5,0.412195252769,3.72950085198,1.54136091462,0.0759404339524
gL,6.0,gL_1,5.5,0.366635280166,3.45006153877,1.50889203686,0.0464707163817
gL,6.0,gL_1,6.5,0.325255000648,3.19147736491,1.45081738275,0.0465443938822
gL,6.0,gL_1,7.5,0.292557626642,2.85876177645,1.37143432421,0.0436524747967
gL,6.0,gL_1,8.5,0.255279245611,2.58467323176,1.29793413681,0.0384171624358
gL,6.0,gL_1,9.5,0.232615604748,2.28700045365,1.25035672955,0.0361107438084
