Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Mean_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
EL,-85.0,EL_1,-85.0,0.146096029596,-0.117998661387,1.50633921601,0.0175588168977
EL,-85.0,EL_1,-80.0,0.159945290346,0.691607446689,1.43678885234,0.0231997648708
EL,-85.0,EL_1,-75.0,0.19160436919,1.5835449684,1.4686107511,0.0317967723854
EL,-85.0,EL_1,-70.0,0.278916831686,2.72150705117,1.58401039451,0.0399343759863
EL,-85.0,EL_1,-65.0,0.388224521465,3.60603987449,1.51326138672,0.0787640029602
EL,-85.0,EL_1,-60.0,0.439646594818,4.16111074125,1.31825203851,0.180687740441
EL,-85.0,EL_1,-55.0,0.475026062888,4.53475721446,1.25119722041,0.201105244665
EL,-85.0,EL_1,-50.0,0.531545641487,4.78664639539,1.21830323455,0.212881893939
EL,-85.0,EL_1,-45.0,0.570195380481,5.03759452286,1.1747852846,0.211626839516
EL,-85.0,EL_1,-40.0,0.612895391163,5.45398714391,1.18827175462,0.198732253122
EL,-85.0,EL_1,-35.0,0.697222308317,5.99564295536,1.31279236595,0.10699972157
EL,-85.0,EL_1,-30.0,0.813316728774,7.3987189311,1.36362863249,0.0771797506517
EL,-85.0,EL_1,-25.0,0.828811192333,7.46893514149,1.34763249976,0.0872832335133
EL,-80.0,EL_1,-85.0,0.146097948028,-0.116996400213,1.50666779851,0.0174168163883
EL,-80.0,EL_1,-80.0,0.159649189522,0.672889169528,1.42890328712,0.0250164846791
EL,-80.0,EL_1,-75.0,0.191293676836,1.56245027023,1.46397299204,0.031384473018
EL,-80.0,EL_1,-70.0,0.268393422228,2.61572092865,1.60126514668,0.0401884475746
EL,-80.0,EL_1,-65.0,0.384712397231,3.55736699722,1.57236834951,0.0562403401477
EL,-80.0,EL_1,-60.0,0.440243755953,4.12253244935,1.38919442704,0.160845345821
EL,-80.0,EL_1,-55.0,0.465543406782,4.35304497553,1.33377916371,0.187051959186
EL,-80.0,EL_1,-50.0,0.505506719062,4.71739257783,1.20736703241,0.231243915891
EL,-80.0,EL_1,-45.0,0.557673790316,4.94172196632,1.1728325428,0.217164000874
EL,-80.0,EL_1,-40.0,0.588217619579,5.32325307091,1.16080519201,0.192971803139
EL,-80.0,EL_1,-35.0,0.634785426452,5.41686210365,1.27509063513,0.124663063794
EL,-80.0,EL_1,-30.0,0.82181363542,7.31803791691,1.3691101947,0.0836120349475
EL,-80.0,EL_1,-25.0,0.828309147836,7.37055297485,1.33945025613,0.0880607945253
EL,-75.0,EL_1,-85.0,0.146165510999,-0.1055290308,1.50389729507,0.0176035059856
EL,-75.0,EL_1,-80.0,0.158831078045,0.645327331641,1.43417428549,0.0226428217644
EL,-75.0,EL_1,-75.0,0.190351618288,1.53492729133,1.46219366837,0.0331083633482
EL,-75.0,EL_1,-70.0,0.257163293996,2.50563270857,1.60651759549,0.0377694140342
EL,-75.0,EL_1,-65.0,0.368951315798,3.39725297444,1.63263142562,0.0433750880335
EL,-75.0,EL_1,-60.0,0.436260142341,3.98840317048,1.44785333552,0.12184637493
EL,-75.0,EL_1,-55.0,0.464907567722,4.33240128311,1.32801284346,0.196071814109
EL,-75.0,EL_1,-50.0,0.486929313251,4.59700549769,1.23845596992,0.216421232434
EL,-75.0,EL_1,-45.0,0.545216604011,4.78712406619,1.16459907352,0.243125422687
EL,-75.0,EL_1,-40.0,0.584607438525,5.20601907445,1.20542222439,0.2137658568
EL,-75.0,EL_1,-35.0,0.626385565494,5.51440092104,1.21788738226,0.165303567094
EL,-75.0,EL_1,-30.0,0.825693876642,7.16012658577,1.34582222083,0.0788054544086
EL,-75.0,EL_1,-25.0,0.827318676455,7.37129286757,1.34749000228,0.0911587157112
EL,-70.0,EL_1,-85.0,0.14600828892,-0.161193364766,1.50336998992,0.0176842712464
EL,-70.0,EL_1,-80.0,0.157995698395,0.614907963721,1.42333778928,0.0225805733248
EL,-70.0,EL_1,-75.0,0.188340754725,1.50838999834,1.45830824009,0.0306775938527
EL,-70.0,EL_1,-70.0,0.24745913366,2.44004518026,1.59464459272,0.0397895907092
EL,-70.0,EL_1,-65.0,0.346887325326,3.28261129797,1.67217226334,0.0374719602438
EL,-70.0,EL_1,-60.0,0.426094567003,3.74285446814,1.55789617298,0.0781605009976
EL,-70.0,EL_1,-55.0,0.467522725925,4.26777208401,1.36065960905,0.174471941889
EL,-70.0,EL_1,-50.0,0.47465887141,4.4127293565,1.28810210388,0.205649089555
EL,-70.0,EL_1,-45.0,0.519686605369,4.71508513602,1.1923184319,0.22564966984
EL,-70.0,EL_1,-40.0,0.563022566833,5.0568302454,1.17618262115,0.222658980602
EL,-70.0,EL_1,-35.0,0.590313176014,5.44752543886,1.20292986512,0.193650558769
EL,-70.0,EL_1,-30.0,0.717232869892,6.10934255253,1.3462427951,0.0999239889008
EL,-70.0,EL_1,-25.0,0.835779133024,7.46331535532,1.35704825338,0.0909700397576
EL,-65.0,EL_1,-85.0,0.146496540558,-0.155335871224,1.49878337658,0.0166837183535
EL,-65.0,EL_1,-80.0,0.158296517378,0.596799226333,1.41882731811,0.0222993417461
EL,-65.0,EL_1,-75.0,0.185401188032,1.44794046224,1.46160681028,0.0293080268738
EL,-65.0,EL_1,-70.0,0.239736874979,2.35121186235,1.58594580767,0.0379029992192
EL,-65.0,EL_1,-65.0,0.321395387503,3.06960387897,1.65159440239,0.0387899419527
EL,-65.0,EL_1,-60.0,0.385430215526,3.66182888568,1.65447607765,0.0551778570758
EL,-65.0,EL_1,-55.0,0.444795742215,4.1580502242,1.53422488561,0.118731470946
EL,-65.0,EL_1,-50.0,0.464427365456,4.32634367192,1.36048996509,0.181952945893
EL,-65.0,EL_1,-45.0,0.506354129216,4.60152305698,1.23708651343,0.23561406225
EL,-65.0,EL_1,-40.0,0.554132616686,4.9912889446,1.21741596853,0.229535774216
EL,-65.0,EL_1,-35.0,0.575676704475,5.33276020102,1.16625935869,0.194849499202
EL,-65.0,EL_1,-30.0,0.609902556823,5.45858262294,1.26139339922,0.16167927487
EL,-65.0,EL_1,-25.0,0.821583749723,7.29151342346,1.34003290315,0.0805355453131
EL,-60.0,EL_1,-85.0,0.146760277522,-0.17710073711,1.51022839194,0.0161127907673
EL,-60.0,EL_1,-80.0,0.158219099793,0.561145717549,1.4174891941,0.0200482935992
EL,-60.0,EL_1,-75.0,0.184604348149,1.42522717739,1.45809540744,0.0298642200375
EL,-60.0,EL_1,-70.0,0.234293421857,2.20447169624,1.56421311683,0.034991689007
EL,-60.0,EL_1,-65.0,0.29293429985,2.75328132833,1.65858476852,0.0400753097888
EL,-60.0,EL_1,-60.0,0.343413400506,3.33011906789,1.72634617038,0.0449287385483
EL,-60.0,EL_1,-55.0,0.384659260019,3.67758382781,1.68547848143,0.0614516422032
EL,-60.0,EL_1,-50.0,0.43919219973,4.12648832161,1.46024718327,0.142473729807
EL,-60.0,EL_1,-45.0,0.480240481955,4.4036437712,1.26223258275,0.206580680516
EL,-60.0,EL_1,-40.0,0.530125048211,4.83424654798,1.18946050517,0.232051543035
EL,-60.0,EL_1,-35.0,0.562168864572,5.12830664448,1.18488703733,0.214342187999
EL,-60.0,EL_1,-30.0,0.58416931165,5.39809595066,1.22191094542,0.189830274236
EL,-60.0,EL_1,-25.0,0.824786542724,7.38608600756,1.340331918,0.0764130748875
EL,-55.0,EL_1,-85.0,0.146872131416,-0.106125030412,1.50856039425,0.0169915970261
EL,-55.0,EL_1,-80.0,0.157813565292,0.497224641725,1.41577988583,0.0200793010324
EL,-55.0,EL_1,-75.0,0.179202780755,1.26219918452,1.45017578398,0.0292708017618
EL,-55.0,EL_1,-70.0,0.222898449702,2.00251650104,1.53091180491,0.0391436001782
EL,-55.0,EL_1,-65.0,0.263368561475,2.49832821988,1.65186759007,0.038924124909
EL,-55.0,EL_1,-60.0,0.305089584771,2.82528451393,1.7479627624,0.0428591338067
EL,-55.0,EL_1,-55.0,0.352121216572,3.42777260828,1.83634218258,0.0432980509238
EL,-55.0,EL_1,-50.0,0.398564872357,3.65988630039,1.66106201681,0.0734133195332
EL,-55.0,EL_1,-45.0,0.475377969701,4.26822076498,1.38078959989,0.182978607587
EL,-55.0,EL_1,-40.0,0.524557342854,4.65741142288,1.22701777858,0.255250458057
EL,-55.0,EL_1,-35.0,0.545650677325,5.12127053214,1.19468166848,0.227879596762
EL,-55.0,EL_1,-30.0,0.572444391218,5.33785287805,1.18477113856,0.198764285739
EL,-55.0,EL_1,-25.0,0.634710664111,5.49445308091,1.34966271118,0.109056734289
EL,-50.0,EL_1,-85.0,0.147597142791,-0.113940386797,1.50822422564,0.0169093979046
EL,-50.0,EL_1,-80.0,0.157089595647,0.449243804196,1.41851221417,0.021004706441
EL,-50.0,EL_1,-75.0,0.175870712625,1.17749923347,1.4723038021,0.0275773047745
EL,-50.0,EL_1,-70.0,0.214296885772,1.87726547636,1.55116471741,0.0338722613523
EL,-50.0,EL_1,-65.0,0.235980450284,2.16771386548,1.61715986593,0.0370947746951
EL,-50.0,EL_1,-60.0,0.27310502654,2.57722683827,1.76720247105,0.0396649752434
EL,-50.0,EL_1,-55.0,0.301904270962,3.01577734678,1.86543544319,0.0407876035114
EL,-50.0,EL_1,-50.0,0.353472799611,3.37159179441,1.83307774604,0.0520249839023
EL,-50.0,EL_1,-45.0,0.429164026031,3.9709519274,1.51804530036,0.111479482156
EL,-50.0,EL_1,-40.0,0.503621807783,4.45799928438,1.2784259033,0.232944739746
EL,-50.0,EL_1,-35.0,0.529967942227,4.96679882695,1.18304926148,0.241648400253
EL,-50.0,EL_1,-30.0,0.555029568143,5.15853215208,1.18373765153,0.197738936978
EL,-50.0,EL_1,-25.0,0.616567730546,5.55980107165,1.26031520408,0.158305057721
EL,-45.0,EL_1,-85.0,0.148186722661,-0.0972541670926,1.49512491538,0.0172011937978
EL,-45.0,EL_1,-80.0,0.157404434228,0.377916203831,1.41539735613,0.0228076376548
EL,-45.0,EL_1,-75.0,0.172428182301,1.12073792283,1.46906682943,0.0243775058964
EL,-45.0,EL_1,-70.0,0.197680467868,1.69253789331,1.53130627206,0.0324551634599
EL,-45.0,EL_1,-65.0,0.225161595085,1.89623140602,1.56666991925,0.0332400881638
EL,-45.0,EL_1,-60.0,0.24754678417,2.2786430534,1.68668292757,0.0361111402086
EL,-45.0,EL_1,-55.0,0.273979398757,2.57197023561,1.87310048813,0.0405559243296
EL,-45.0,EL_1,-50.0,0.316058878461,3.02123553976,1.92776325034,0.0449153202883
EL,-45.0,EL_1,-45.0,0.370454976666,3.46203645561,1.73376829809,0.0591321730236
EL,-45.0,EL_1,-40.0,0.456204790531,4.18270848221,1.42831804297,0.153618720965
EL,-45.0,EL_1,-35.0,0.534496821105,4.8826680277,1.20352303568,0.26603764035
EL,-45.0,EL_1,-30.0,0.539270405357,5.15302647318,1.19701043337,0.213354264946
EL,-45.0,EL_1,-25.0,0.567871563902,5.40629381105,1.2189367447,0.181203615816
EL,-40.0,EL_1,-85.0,0.138146479681,-0.0744729693162,1.51274768212,0.00257074244593
