Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
VT,-41.0,VT_1,-67.0,48.2370833333,33.5958333333
VT,-41.0,VT_1,-64.0,29.8527083333,21.67
VT,-41.0,VT_1,-61.0,16.7352083333,11.955
VT,-41.0,VT_1,-58.0,6.36625,3.57916666667
VT,-41.0,VT_1,-55.0,2.69645833333,0.582499999999
VT,-41.0,VT_1,-52.0,1.23375,0.0075
VT,-41.0,VT_1,-49.0,0.671458333333,0.0
VT,-41.0,VT_1,-46.0,0.352916666667,0.0
VT,-41.0,VT_1,-43.0,0.199166666667,0.0
VT,-41.0,VT_1,-40.0,0.1025,0.0
VT,-41.0,VT_1,-37.0,0.0502083333333,0.0
VT,-38.0,VT_1,-67.0,47.645625,31.9733333333
VT,-38.0,VT_1,-64.0,31.245,21.7433333333
VT,-38.0,VT_1,-61.0,18.2072916667,12.5658333333
VT,-38.0,VT_1,-58.0,6.99020833334,3.71166666667
VT,-38.0,VT_1,-55.0,2.769375,0.6125
VT,-38.0,VT_1,-52.0,1.235625,0.00333333333333
VT,-38.0,VT_1,-49.0,0.671458333333,0.0
VT,-38.0,VT_1,-46.0,0.352916666667,0.0
VT,-38.0,VT_1,-43.0,0.199166666667,0.0
VT,-38.0,VT_1,-40.0,0.1025,0.0
VT,-38.0,VT_1,-37.0,0.0502083333333,0.0
VT,-35.0,VT_1,-67.0,50.661875,32.8758333333
VT,-35.0,VT_1,-64.0,32.8822916667,22.005
VT,-35.0,VT_1,-61.0,19.075,12.5916666667
VT,-35.0,VT_1,-58.0,8.799375,4.93
VT,-35.0,VT_1,-55.0,2.86583333333,0.6675
VT,-35.0,VT_1,-52.0,1.23520833333,0.000833333333333
VT,-35.0,VT_1,-49.0,0.671458333333,0.0
VT,-35.0,VT_1,-46.0,0.352916666667,0.0
VT,-35.0,VT_1,-43.0,0.199166666667,0.0
VT,-35.0,VT_1,-40.0,0.1025,0.0
VT,-35.0,VT_1,-37.0,0.0502083333333,0.0
VT,-32.0,VT_1,-67.0,54.3533333334,34.0175
VT,-32.0,VT_1,-64.0,34.736875,22.26
VT,-32.0,VT_1,-61.0,20.1814583333,12.9466666667
VT,-32.0,VT_1,-58.0,10.3841666667,5.79
VT,-32.0,VT_1,-55.0,3.00958333333,0.764166666667
VT,-32.0,VT_1,-52.0,1.23666666667,0.0
VT,-32.0,VT_1,-49.0,0.671458333333,0.0
VT,-32.0,VT_1,-46.0,0.352916666667,0.0
VT,-32.0,VT_1,-43.0,0.199166666667,0.0
VT,-32.0,VT_1,-40.0,0.1025,0.0
VT,-32.0,VT_1,-37.0,0.0502083333333,0.0
VT,-29.0,VT_1,-67.0,57.2491666667,34.7766666667
VT,-29.0,VT_1,-64.0,37.0675,22.9475
VT,-29.0,VT_1,-61.0,21.5770833333,13.2883333333
VT,-29.0,VT_1,-58.0,13.0227083333,7.5525
VT,-29.0,VT_1,-55.0,3.15104166667,0.896666666668
VT,-29.0,VT_1,-52.0,1.23666666667,0.0
VT,-29.0,VT_1,-49.0,0.671458333333,0.0
VT,-29.0,VT_1,-46.0,0.352916666667,0.0
VT,-29.0,VT_1,-43.0,0.199166666667,0.0
VT,-29.0,VT_1,-40.0,0.1025,0.0
VT,-29.0,VT_1,-37.0,0.0502083333333,0.0
VT,-26.0,VT_1,-67.0,61.7452083333,36.1483333333
VT,-26.0,VT_1,-64.0,37.269375,22.3916666667
VT,-26.0,VT_1,-61.0,22.9854166667,13.7833333333
VT,-26.0,VT_1,-58.0,13.885625,7.83333333333
VT,-26.0,VT_1,-55.0,3.135625,0.759166666667
VT,-26.0,VT_1,-52.0,1.23666666667,0.0
VT,-26.0,VT_1,-49.0,0.671458333333,0.0
VT,-26.0,VT_1,-46.0,0.352916666667,0.0
VT,-26.0,VT_1,-43.0,0.199166666667,0.0
VT,-26.0,VT_1,-40.0,0.1025,0.0
VT,-26.0,VT_1,-37.0,0.0502083333333,0.0
VT,-23.0,VT_1,-67.0,64.1225,36.5483333333
VT,-23.0,VT_1,-64.0,40.126875,23.36
VT,-23.0,VT_1,-61.0,24.8947916667,14.6975
