Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
gL,7.0,gL_1,5.5,1.47979166667,0.128333333333
gL,7.0,gL_1,6.5,1.07604166667,0.0566666666667
gL,7.0,gL_1,7.5,0.796666666667,0.0325
gL,7.0,gL_1,8.5,0.577708333333,0.0116666666667
gL,7.0,gL_1,9.5,0.407083333333,0.00583333333333
gL,7.0,gL_1,10.5,0.283541666666,0.000833333333333
gL,7.0,gL_1,11.5,0.194375,0.0
gL,7.0,gL_1,12.5,0.130416666667,0.0
gL,7.0,gL_1,13.5,0.08125,0.0
gL,7.0,gL_1,14.5,0.05375,0.0
gL,8.0,gL_1,0.5,5.195,2.665
gL,8.0,gL_1,1.5,4.88625,2.33666666667
gL,8.0,gL_1,2.5,3.84729166667,1.2875
gL,8.0,gL_1,3.5,2.74854166667,0.563333333333
gL,8.0,gL_1,4.5,2.06145833333,0.285833333333
gL,8.0,gL_1,5.5,1.50416666667,0.114166666667
gL,8.0,gL_1,6.5,1.09520833333,0.0408333333333
gL,8.0,gL_1,7.5,0.799166666666,0.0208333333333
gL,8.0,gL_1,8.5,0.577916666667,0.01
gL,8.0,gL_1,9.5,0.406875,0.005
gL,8.0,gL_1,10.5,0.283541666666,0.0
gL,8.0,gL_1,11.5,0.194375,0.0
gL,8.0,gL_1,12.5,0.130416666667,0.0
gL,8.0,gL_1,13.5,0.08125,0.0
gL,8.0,gL_1,14.5,0.05375,0.0
gL,9.0,gL_1,0.5,5.57125,2.8525
gL,9.0,gL_1,1.5,5.04604166667,2.48333333333
gL,9.0,gL_1,2.5,4.07708333333,1.52833333333
gL,9.0,gL_1,3.5,2.80854166667,0.554166666667
gL,9.0,gL_1,4.5,2.09020833333,0.251666666667
gL,9.0,gL_1,5.5,1.53166666667,0.1025
gL,9.0,gL_1,6.5,1.10104166667,0.0308333333334
gL,9.0,gL_1,7.5,0.799583333333,0.0116666666666
gL,9.0,gL_1,8.5,0.577708333333,0.00583333333333
gL,9.0,gL_1,9.5,0.406875,0.00166666666667
gL,9.0,gL_1,10.5,0.283541666666,0.0
gL,9.0,gL_1,11.5,0.194375,0.0
gL,9.0,gL_1,12.5,0.130416666667,0.0
gL,9.0,gL_1,13.5,0.08125,0.0
gL,9.0,gL_1,14.5,0.05375,0.0
gL,10.0,gL_1,0.5,6.33875,3.3475
gL,10.0,gL_1,1.5,5.23166666667,2.41916666667
gL,10.0,gL_1,2.5,4.20145833333,1.495
gL,10.0,gL_1,3.5,2.96708333333,0.613333333333
gL,10.0,gL_1,4.5,2.13541666667,0.243333333333
gL,10.0,gL_1,5.5,1.58104166667,0.095
gL,10.0,gL_1,6.5,1.105,0.0216666666666
gL,10.0,gL_1,7.5,0.799791666667,0.00916666666667
gL,10.0,gL_1,8.5,0.577708333333,0.005
gL,10.0,gL_1,9.5,0.406875,0.0
gL,10.0,gL_1,10.5,0.283541666666,0.0
gL,10.0,gL_1,11.5,0.194375,0.0
gL,10.0,gL_1,12.5,0.130416666667,0.0
gL,10.0,gL_1,13.5,0.08125,0.0
gL,10.0,gL_1,14.5,0.05375,0.0
gL,11.0,gL_1,0.5,6.63541666667,3.6975
gL,11.0,gL_1,1.5,5.46625,2.60166666667
gL,11.0,gL_1,2.5,4.28125,1.4575
gL,11.0,gL_1,3.5,3.103125,0.689999999999
gL,11.0,gL_1,4.5,2.19791666667,0.295
gL,11.0,gL_1,5.5,1.58666666667,0.0825000000001
gL,11.0,gL_1,6.5,1.10875,0.0158333333333
gL,11.0,gL_1,7.5,0.800416666667,0.00583333333333
gL,11.0,gL_1,8.5,0.577708333333,0.00166666666667
gL,11.0,gL_1,9.5,0.406875,0.0
gL,11.0,gL_1,10.5,0.283541666666,0.0
gL,11.0,gL_1,11.5,0.194375,0.0
gL,11.0,gL_1,12.5,0.130416666667,0.0
gL,11.0,gL_1,13.5,0.08125,0.0
gL,11.0,gL_1,14.5,0.05375,0.0
gL,12.0,gL_1,0.5,7.37416666667,4.26666666666
gL,12.0,gL_1,1.5,5.91479166667,2.85333333333
gL,12.0,gL_1,2.5,4.82208333333,2.11416666667
gL,12.0,gL_1,3.5,3.23875,0.780833333333
gL,12.0,gL_1,4.5,2.22125,0.276666666667
gL,12.0,gL_1,5.5,1.60395833333,0.07
gL,12.0,gL_1,6.5,1.11166666667,0.0133333333333
gL,12.0,gL_1,7.5,0.801041666667,0.005
gL,12.0,gL_1,8.5,0.577708333333,0.0
gL,12.0,gL_1,9.5,0.406875,0.0
gL,12.0,gL_1,10.5,0.283541666666,0.0
gL,12.0,gL_1,11.5,0.194375,0.0
gL,12.0,gL_1,12.5,0.130416666667,0.0
gL,12.0,gL_1,13.5,0.08125,0.0
gL,12.0,gL_1,14.5,0.05375,0.0
gL,13.0,gL_1,0.5,7.619375,4.20416666667
gL,13.0,gL_1,1.5,6.23479166667,3.14416666667
gL,13.0,gL_1,2.5,4.87916666667,2.00083333333
gL,13.0,gL_1,3.5,3.3375,0.826666666666
gL,13.0,gL_1,4.5,2.30416666667,0.305833333333
gL,13.0,gL_1,5.5,1.61166666667,0.0666666666667
gL,13.0,gL_1,6.5,1.1125,0.01
gL,13.0,gL_1,7.5,0.803125,0.0025
gL,13.0,gL_1,8.5,0.577708333333,0.0
gL,13.0,gL_1,9.5,0.406875,0.0
gL,13.0,gL_1,10.5,0.283541666666,0.0
gL,13.0,gL_1,11.5,0.194375,0.0
gL,13.0,gL_1,12.5,0.130416666667,0.0
gL,13.0,gL_1,13.5,0.08125,0.0
gL,13.0,gL_1,14.5,0.05375,0.0
gL,14.0,gL_1,0.5,7.56479166667,4.18666666667
gL,14.0,gL_1,1.5,6.43958333333,3.205
gL,14.0,gL_1,2.5,5.133125,2.07083333333
gL,14.0,gL_1,3.5,3.43708333333,0.845833333333
gL,14.0,gL_1,4.5,2.34,0.325833333333
gL,14.0,gL_1,5.5,1.65,0.0841666666667
gL,14.0,gL_1,6.5,1.11395833333,0.005
gL,14.0,gL_1,7.5,0.804375,0.0
gL,14.0,gL_1,8.5,0.577708333333,0.0
gL,14.0,gL_1,9.5,0.406875,0.0
gL,14.0,gL_1,10.5,0.283541666666,0.0
gL,14.0,gL_1,11.5,0.194375,0.0
gL,14.0,gL_1,12.5,0.130416666667,0.0
gL,14.0,gL_1,13.5,0.08125,0.0
gL,14.0,gL_1,14.5,0.05375,0.0
gL,15.0,gL_1,0.5,8.348125,4.58
gL,15.0,gL_1,1.5,6.8925,3.60083333333
gL,15.0,gL_1,2.5,5.23270833333,2.1375
gL,15.0,gL_1,3.5,3.50625,0.977500000001
gL,15.0,gL_1,4.5,2.36791666667,0.361666666667
gL,15.0,gL_1,5.5,1.643125,0.0983333333333
gL,15.0,gL_1,6.5,1.11520833333,0.00166666666667
gL,15.0,gL_1,7.5,0.804375,0.0
gL,15.0,gL_1,8.5,0.577708333333,0.0
gL,15.0,gL_1,9.5,0.406875,0.0
gL,15.0,gL_1,10.5,0.283541666666,0.0
gL,15.0,gL_1,11.5,0.194375,0.0
gL,15.0,gL_1,12.5,0.130416666667,0.0
gL,15.0,gL_1,13.5,0.08125,0.0
gL,15.0,gL_1,14.5,0.05375,0.0
gL,16.0,gL_1,0.5,8.69875,5.24583333333
gL,16.0,gL_1,1.5,7.07166666667,3.79666666667
gL,16.0,gL_1,2.5,5.693125,2.47666666667
gL,16.0,gL_1,3.5,3.59125,1.03666666667
gL,16.0,gL_1,4.5,2.38,0.374166666666
gL,16.0,gL_1,5.5,1.644375,0.105
gL,16.0,gL_1,6.5,1.1175,0.0
gL,16.0,gL_1,7.5,0.804375,0.0
gL,16.0,gL_1,8.5,0.577708333333,0.0
gL,16.0,gL_1,9.5,0.406875,0.0
gL,16.0,gL_1,10.5,0.283541666666,0.0
gL,16.0,gL_1,11.5,0.194375,0.0
gL,16.0,gL_1,12.5,0.130416666667,0.0
gL,16.0,gL_1,13.5,0.08125,0.0
gL,16.0,gL_1,14.5,0.05375,0.0
gL,17.0,gL_1,0.5,9.25666666667,5.495
gL,17.0,gL_1,1.5,7.01916666667,3.53833333333
gL,17.0,gL_1,2.5,5.77291666667,2.53833333333
gL,17.0,gL_1,3.5,3.74458333333,1.0825
gL,17.0,gL_1,4.5,2.38458333333,0.381666666667
gL,17.0,gL_1,5.5,1.64666666667,0.115833333333
gL,17.0,gL_1,6.5,1.1175,0.0
gL,17.0,gL_1,7.5,0.804375,0.0
gL,17.0,gL_1,8.5,0.577708333333,0.0
gL,17.0,gL_1,9.5,0.406875,0.0
gL,17.0,gL_1,10.5,0.283541666666,0.0
gL,17.0,gL_1,11.5,0.194375,0.0
gL,17.0,gL_1,12.5,0.130416666667,0.0
gL,17.0,gL_1,13.5,0.08125,0.0
gL,17.0,gL_1,14.5,0.05375,0.0
gL,18.0,gL_1,0.5,9.47291666666,5.45333333333
gL,18.0,gL_1,1.5,7.998125,4.1625
gL,18.0,gL_1,2.5,6.17229166667,2.66083333333
gL,18.0,gL_1,3.5,3.85479166667,1.135
gL,18.0,gL_1,4.5,2.40354166667,0.380833333334
gL,18.0,gL_1,5.5,1.65854166667,0.115
gL,18.0,gL_1,6.5,1.1175,0.0
gL,18.0,gL_1,7.5,0.804375,0.0
gL,18.0,gL_1,8.5,0.577708333333,0.0
gL,18.0,gL_1,9.5,0.406875,0.0
gL,18.0,gL_1,10.5,0.283541666666,0.0
gL,18.0,gL_1,11.5,0.194375,0.0
gL,18.0,gL_1,12.5,0.130416666667,0.0
gL,18.0,gL_1,13.5,0.08125,0.0
gL,18.0,gL_1,14.5,0.05375,0.0
gL,19.0,gL_1,0.5,9.68020833333,5.70916666667
gL,19.0,gL_1,1.5,8.731875,4.74
gL,19.0,gL_1,2.5,6.434375,2.68583333333
gL,19.0,gL_1,3.5,3.895,1.06166666667
gL,19.0,gL_1,4.5,2.44458333333,0.380833333333
gL,19.0,gL_1,5.5,1.6625,0.114166666667
gL,19.0,gL_1,6.5,1.1175,0.0
gL,19.0,gL_1,7.5,0.804375,0.0
gL,19.0,gL_1,8.5,0.577708333333,0.0
gL,19.0,gL_1,9.5,0.406875,0.0
gL,19.0,gL_1,10.5,0.283541666666,0.0
gL,19.0,gL_1,11.5,0.194375,0.0
gL,19.0,gL_1,12.5,0.130416666667,0.0
gL,19.0,gL_1,13.5,0.08125,0.0
gL,19.0,gL_1,14.5,0.05375,0.0
gL,20.0,gL_1,0.5,10.6970833333,6.01416666667
gL,20.0,gL_1,1.5,9.13583333333,5.04166666667
gL,20.0,gL_1,2.5,6.686875,2.94
gL,20.0,gL_1,3.5,4.00083333333,1.19333333333
gL,20.0,gL_1,4.5,2.56354166667,0.449166666667
gL,20.0,gL_1,5.5,1.66979166667,0.115
gL,20.0,gL_1,6.5,1.1175,0.0
gL,20.0,gL_1,7.5,0.804375,0.0
gL,20.0,gL_1,8.5,0.577708333333,0.0
gL,20.0,gL_1,9.5,0.406875,0.0
gL,20.0,gL_1,10.5,0.283541666666,0.0
gL,20.0,gL_1,11.5,0.194375,0.0
gL,20.0,gL_1,12.5,0.130416666667,0.0
gL,20.0,gL_1,13.5,0.08125,0.0
gL,20.0,gL_1,14.5,0.05375,0.0
gL,21.0,gL_1,0.5,10.3314583333,6.04583333333
gL,21.0,gL_1,1.5,9.40916666667,5.1275
gL,21.0,gL_1,2.5,6.81791666667,3.09083333333
gL,21.0,gL_1,3.5,4.12291666667,1.31
gL,21.0,gL_1,4.5,2.57354166667,0.4475
gL,21.0,gL_1,5.5,1.69041666667,0.113333333333
gL,21.0,gL_1,6.5,1.1175,0.0
gL,21.0,gL_1,7.5,0.804375,0.0
gL,21.0,gL_1,8.5,0.577708333333,0.0
gL,21.0,gL_1,9.5,0.406875,0.0
gL,21.0,gL_1,10.5,0.283541666666,0.0
gL,21.0,gL_1,11.5,0.194375,0.0
gL,21.0,gL_1,12.5,0.130416666667,0.0
gL,21.0,gL_1,13.5,0.08125,0.0
gL,21.0,gL_1,14.5,0.05375,0.0
gL,22.0,gL_1,0.5,11.4866666667,6.75333333334
gL,22.0,gL_1,1.5,10.13,5.52916666667
gL,22.0,gL_1,2.5,7.38666666667,3.40083333333
gL,22.0,gL_1,3.5,4.42083333333,1.385
gL,22.0,gL_1,4.5,2.59479166667,0.440833333334
gL,22.0,gL_1,5.5,1.75375,0.15
gL,22.0,gL_1,6.5,1.1175,0.0
gL,22.0,gL_1,7.5,0.804375,0.0
gL,22.0,gL_1,8.5,0.577708333333,0.0
