Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Mean_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
gL,1.0,gL_1,0.5,10.8765863073,2.98445233245,2.19503419599,0.0361689325159
gL,1.0,gL_1,1.5,10.3359186772,2.90281405593,2.0635842797,0.0397192001383
gL,1.0,gL_1,2.5,9.87491972868,2.74217922397,1.93508040474,0.0366399405867
gL,1.0,gL_1,3.5,9.38789021752,2.70311585269,1.83084596666,0.0364098445412
gL,1.0,gL_1,4.5,8.84523788085,2.61136381047,1.69920528919,0.0395296603824
gL,1.0,gL_1,5.5,8.20870267281,2.35847000787,1.59975303581,0.0368821865468
gL,1.0,gL_1,6.5,7.61710317483,2.12072113599,1.49632018673,0.035645916257
gL,1.0,gL_1,7.5,7.06766745815,1.91635364835,1.42917773892,0.0341003087365
gL,1.0,gL_1,8.5,6.58577780903,1.66682531665,1.38764216481,0.0314147068846
gL,1.0,gL_1,9.5,6.28640969098,1.47279222799,1.35538969012,0.0279722967046
gL,1.0,gL_1,10.5,5.92582783171,1.2022164057,1.35415757597,0.0267677730359
gL,1.0,gL_1,11.5,5.59596898996,0.943123887442,1.32668823385,0.0245199544209
gL,1.0,gL_1,12.5,5.33942087576,0.78836619126,1.33004541075,0.0224206277094
gL,1.0,gL_1,13.5,5.11483524777,0.631049142294,1.33843078067,0.0200490791231
gL,1.0,gL_1,14.5,4.86133531661,0.436136027931,1.33591966511,0.0145611474813
gL,2.0,gL_1,0.5,10.9796090424,2.92268616352,2.22274900799,0.043668618238
gL,2.0,gL_1,1.5,10.4588092921,2.95029449916,2.0906435239,0.0379576788223
gL,2.0,gL_1,2.5,9.91590013132,2.74971088317,1.952577178,0.0384567908803
gL,2.0,gL_1,3.5,9.40719127249,2.69348763844,1.83431110693,0.0405388831269
gL,2.0,gL_1,4.5,8.89717713485,2.55636879717,1.69599888464,0.0405009204013
gL,2.0,gL_1,5.5,8.28271357655,2.36011122614,1.60608500114,0.0346438229144
gL,2.0,gL_1,6.5,7.61725067869,2.10923979809,1.49365983933,0.0353308902591
gL,2.0,gL_1,7.5,7.07895951035,1.90965255849,1.42977544101,0.0330683576324
gL,2.0,gL_1,8.5,6.58274755842,1.65408049543,1.38538941182,0.0324891088452
gL,2.0,gL_1,9.5,6.30554936868,1.47838734353,1.35127607366,0.0278904628586
gL,2.0,gL_1,10.5,5.92480488933,1.20199316622,1.35409104205,0.0269158973016
gL,2.0,gL_1,11.5,5.59584097556,0.943009984734,1.32669921638,0.0245199544209
gL,2.0,gL_1,12.5,5.34059810508,0.788125346417,1.33008244511,0.0224821675923
gL,2.0,gL_1,13.5,5.11600018061,0.631628137557,1.33842098319,0.0200515284473
gL,2.0,gL_1,14.5,4.86133531661,0.436136027931,1.33591966511,0.0145611474813
gL,3.0,gL_1,0.5,10.2607137249,2.76989298125,2.20035617442,0.0390518336429
gL,3.0,gL_1,1.5,10.5124261329,2.90093734049,2.10003718673,0.0404737215077
gL,3.0,gL_1,2.5,10.1048165937,2.81452399724,1.9438865967,0.0374096988787
gL,3.0,gL_1,3.5,9.45306380185,2.69920077687,1.82842579116,0.0367502673773
gL,3.0,gL_1,4.5,8.86544088013,2.5532523556,1.69737849505,0.0400719797987
gL,3.0,gL_1,5.5,8.31846829494,2.35334905076,1.60350957716,0.0348034364106
gL,3.0,gL_1,6.5,7.62746957354,2.11692248868,1.49093874674,0.0349187765595
gL,3.0,gL_1,7.5,7.09330170751,1.86987193308,1.42990950571,0.0322530396286
gL,3.0,gL_1,8.5,6.63962311015,1.67300000616,1.38155427454,0.030940339073
gL,3.0,gL_1,9.5,6.32803006515,1.49494969936,1.35263816582,0.0286693067103
gL,3.0,gL_1,10.5,5.92503253956,1.20045948287,1.3537849408,0.0263829272644
gL,3.0,gL_1,11.5,5.59605435846,0.942884824165,1.32673590711,0.0245942744694
gL,3.0,gL_1,12.5,5.34044891412,0.788102385202,1.33008259963,0.0224821675923
gL,3.0,gL_1,13.5,5.11600018061,0.631628137557,1.33842098319,0.0200515284473
gL,3.0,gL_1,14.5,4.86133531661,0.436136027931,1.33591966511,0.0145611474813
gL,4.0,gL_1,0.5,9.98504257008,2.72654793064,2.1746949225,0.0357762994383
gL,4.0,gL_1,1.5,10.3287288562,2.90093474519,2.01505191074,0.0392440463195
gL,4.0,gL_1,2.5,10.050939726,2.75204449447,1.93146905356,0.0404171265994
gL,4.0,gL_1,3.5,9.47846935706,2.67887512263,1.82820278919,0.0378046012962
gL,4.0,gL_1,4.5,8.89429168454,2.57680227857,1.69796142319,0.0365980564307
gL,4.0,gL_1,5.5,8.30425399539,2.3257472169,1.59916101167,0.0328349210849
gL,4.0,gL_1,6.5,7.68777440193,2.09766524727,1.49059661172,0.0367779368269
gL,4.0,gL_1,7.5,7.09005087359,1.9207743444,1.43191122252,0.0330475989272
gL,4.0,gL_1,8.5,6.62644675214,1.68523978577,1.38457455272,0.0322973132528
gL,4.0,gL_1,9.5,6.32748352467,1.47571085995,1.3522102449,0.0287435970065
gL,4.0,gL_1,10.5,5.92717623623,1.20092752274,1.35376325909,0.0265760437976
gL,4.0,gL_1,11.5,5.59642538041,0.94308081938,1.32677130329,0.024761778657
gL,4.0,gL_1,12.5,5.34057969853,0.788186611377,1.33008639189,0.0224821675923
gL,4.0,gL_1,13.5,5.11600018061,0.631628137557,1.33842098319,0.0200515284473
