Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Mean_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
EL,-85.0,EL_1,-85.0,0.15613077065,0.555813471799,1.49688805036,0.0216637954629
EL,-85.0,EL_1,-80.0,0.186320562916,1.3335256515,1.50474854968,0.034236663476
EL,-85.0,EL_1,-75.0,0.247668705222,2.17570527983,1.69528040878,0.0335755100873
EL,-85.0,EL_1,-70.0,0.276231311765,2.54243946172,1.66724121258,0.0415063989359
EL,-85.0,EL_1,-65.0,0.294796487933,2.85249796536,1.68041729408,0.0698863027914
EL,-85.0,EL_1,-60.0,0.309958003135,2.91095467974,1.64896946765,0.0870031235491
EL,-85.0,EL_1,-55.0,0.341484131223,3.28324176768,1.5494069977,0.109930955211
EL,-85.0,EL_1,-50.0,0.365464266809,3.54791148362,1.56521936579,0.125155804056
EL,-85.0,EL_1,-45.0,0.405750759473,3.8012475861,1.61458147878,0.154100541324
EL,-85.0,EL_1,-40.0,0.437253344549,4.10699769372,1.52874883507,0.156267844973
EL,-85.0,EL_1,-35.0,0.463781027517,4.33149398119,1.43686425272,0.167832383547
EL,-85.0,EL_1,-30.0,0.496819757935,4.7257642624,1.44513428531,0.150374356325
EL,-85.0,EL_1,-25.0,0.520606938486,4.86317416331,1.4599715396,0.153876964215
EL,-80.0,EL_1,-85.0,0.15613077065,0.555813471799,1.49688805036,0.0216637954629
EL,-80.0,EL_1,-80.0,0.186423326581,1.32358917912,1.5049075015,0.0340493953181
EL,-80.0,EL_1,-75.0,0.250268598243,2.28018902601,1.6964780789,0.0357646025787
EL,-80.0,EL_1,-70.0,0.288388669187,2.70708605921,1.69780634677,0.0452344143122
EL,-80.0,EL_1,-65.0,0.308048864748,2.92932195608,1.66582727888,0.067818731749
EL,-80.0,EL_1,-60.0,0.314186869967,3.06308481872,1.66576782158,0.0888724358061
EL,-80.0,EL_1,-55.0,0.349724753811,3.35345600956,1.68794252289,0.110024317339
EL,-80.0,EL_1,-50.0,0.375691775822,3.6573975598,1.57876829649,0.130696668911
EL,-80.0,EL_1,-45.0,0.414453495394,3.9559289008,1.52444706885,0.161970098239
EL,-80.0,EL_1,-40.0,0.445744911294,4.16072382512,1.53617189585,0.169158990405
EL,-80.0,EL_1,-35.0,0.470992083636,4.35164743051,1.48781076228,0.170049341382
EL,-80.0,EL_1,-30.0,0.498409879631,4.48127820629,1.40950258112,0.16614498328
EL,-80.0,EL_1,-25.0,0.526576565064,4.88261599643,1.42318775289,0.145942606984
EL,-75.0,EL_1,-85.0,0.156142843156,0.555828753263,1.49688960742,0.021589808454
EL,-75.0,EL_1,-80.0,0.18623937378,1.34600148012,1.50711893481,0.033352734211
EL,-75.0,EL_1,-75.0,0.243763892187,2.22100058191,1.71535476697,0.0352722541839
EL,-75.0,EL_1,-70.0,0.298328235471,2.84331186857,1.74403619429,0.045896231069
EL,-75.0,EL_1,-65.0,0.331137439549,3.03445554445,1.71122627282,0.0656755556746
EL,-75.0,EL_1,-60.0,0.35508031503,3.29720260505,1.72002495914,0.0919312441296
EL,-75.0,EL_1,-55.0,0.356106712721,3.37641639382,1.65673035006,0.104503647769
EL,-75.0,EL_1,-50.0,0.368096227373,3.55035167276,1.55934450037,0.139951382513
EL,-75.0,EL_1,-45.0,0.410872179863,3.90571351911,1.56899337252,0.164132163996
EL,-75.0,EL_1,-40.0,0.440766403499,4.09959866923,1.48814817992,0.161944510381
EL,-75.0,EL_1,-35.0,0.465983512752,4.27565748123,1.43056263976,0.160428756548
EL,-75.0,EL_1,-30.0,0.494126022399,4.5521769238,1.4684956564,0.159191793763
EL,-75.0,EL_1,-25.0,0.518755208914,4.79039491584,1.4429669016,0.150651415245
EL,-70.0,EL_1,-85.0,0.155856190188,0.538170782495,1.50586540444,0.0209784515046
EL,-70.0,EL_1,-80.0,0.185099069778,1.24955682124,1.51814112606,0.0318404951233
EL,-70.0,EL_1,-75.0,0.239135244314,2.20345509015,1.69967314409,0.0365353607857
EL,-70.0,EL_1,-70.0,0.31767424307,3.00736875125,1.79116535506,0.0413460127505
EL,-70.0,EL_1,-65.0,0.354294896514,3.31086092789,1.75343275466,0.0609442960618
