Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Mean_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
gL,1.0,gL_1,0.5,18.995454738,4.84972939974,1.82127596019,0.159461153904
gL,1.0,gL_1,1.5,15.2762801223,4.06654137328,2.08265302145,0.0627353597263
gL,1.0,gL_1,2.5,13.4376034615,3.61975111143,2.00242304483,0.0457582335041
gL,1.0,gL_1,3.5,12.0957207244,3.31561682761,1.84262250285,0.0417124980214
gL,1.0,gL_1,4.5,11.8060743436,3.24194942069,1.68134984873,0.0429653070452
gL,1.0,gL_1,5.5,10.6894968508,3.06277220544,1.58886717059,0.0420883414308
gL,1.0,gL_1,6.5,9.94634235033,2.92725727361,1.48732310997,0.0394395579741
gL,1.0,gL_1,7.5,9.0850122698,2.73426965126,1.39650356773,0.0372337650581
gL,1.0,gL_1,8.5,8.35553762381,2.49791367533,1.32720503178,0.0366312903049
gL,1.0,gL_1,9.5,7.7658419834,2.25792703543,1.26365302659,0.0372155307631
gL,1.0,gL_1,10.5,7.14507072001,2.01799497927,1.23185109042,0.0316372363728
gL,1.0,gL_1,11.5,6.50529916696,1.57522251359,1.2195019887,0.0305295455467
gL,1.0,gL_1,12.5,5.99367593961,1.2652021662,1.22954914953,0.0262826966538
gL,1.0,gL_1,13.5,5.50920189598,0.88248141901,1.23918083689,0.0206996437113
gL,1.0,gL_1,14.5,5.28985238833,0.695987613155,1.26156799272,0.0206390082729
gL,2.0,gL_1,0.5,22.565652701,5.75104658003,1.7620976178,0.127469728547
gL,2.0,gL_1,1.5,18.3112302133,4.91076304695,1.79076468014,0.217499045927
gL,2.0,gL_1,2.5,14.3447250262,3.88931018018,1.94157730442,0.0533615609968
gL,2.0,gL_1,3.5,12.9564925134,3.54161146969,1.79981643506,0.0492457249965
gL,2.0,gL_1,4.5,12.1979243259,3.32970862847,1.70087751962,0.041323695658
gL,2.0,gL_1,5.5,11.3444915987,3.17717865161,1.60157678967,0.0404058715254
gL,2.0,gL_1,6.5,10.1458917035,2.9623332645,1.47992264169,0.0436310374644
gL,2.0,gL_1,7.5,9.33382713744,2.74419798997,1.38413623274,0.0384927143807
gL,2.0,gL_1,8.5,8.4868511383,2.52162743195,1.31738941419,0.0387237395509
gL,2.0,gL_1,9.5,7.82696492695,2.25151603187,1.2528107414,0.0366884281417
gL,2.0,gL_1,10.5,7.18148984379,2.01434250894,1.22648391638,0.0318674185257
gL,2.0,gL_1,11.5,6.53406792967,1.61429179631,1.2202658333,0.0312674544594
gL,2.0,gL_1,12.5,5.98307201493,1.27071335554,1.23344854105,0.0253759002036
gL,2.0,gL_1,13.5,5.51967009716,0.889320378999,1.24379701001,0.02070196048
gL,2.0,gL_1,14.5,5.28714291268,0.707972535272,1.26343285959,0.0198216160224
gL,3.0,gL_1,0.5,24.3317254236,6.17546821716,1.79342627027,0.13565647572
gL,3.0,gL_1,1.5,20.0680166125,5.19604526702,1.68290691223,0.188499219533
gL,3.0,gL_1,2.5,15.7647454273,4.14818850564,1.85299690852,0.0893446065572
gL,3.0,gL_1,3.5,13.2501834197,3.75653005507,1.7841674051,0.0552575018297
gL,3.0,gL_1,4.5,12.7581275646,3.46264186567,1.69006497211,0.0424717471676
gL,3.0,gL_1,5.5,11.7009165079,3.23125776881,1.59748826626,0.0410573089951
gL,3.0,gL_1,6.5,10.6167989097,3.03473171794,1.47651939946,0.0444786534435
gL,3.0,gL_1,7.5,9.50584629631,2.8144969092,1.37210037678,0.0392984137588
gL,3.0,gL_1,8.5,8.53536233581,2.52963526397,1.30734179586,0.0375787532245
gL,3.0,gL_1,9.5,7.86775729934,2.28657663992,1.25590860088,0.0361611027726
gL,3.0,gL_1,10.5,7.23019143856,2.03451528578,1.23051838428,0.0315464571104
gL,3.0,gL_1,11.5,6.53483501663,1.62404627234,1.21512490981,0.0316500639917
gL,3.0,gL_1,12.5,5.98917389605,1.29449288169,1.23707971038,0.0262201184346
gL,3.0,gL_1,13.5,5.52271987856,0.904996273275,1.25321080311,0.0217151735061
gL,3.0,gL_1,14.5,5.28714291268,0.707972535272,1.26343285959,0.0198216160224
gL,4.0,gL_1,0.5,24.8074761807,6.34932646877,1.83915748348,0.139862399863
gL,4.0,gL_1,1.5,22.7556235906,5.8248502944,1.71478259084,0.152481944222
gL,4.0,gL_1,2.5,18.0701705275,4.86087284845,1.55380982667,0.226075194176
gL,4.0,gL_1,3.5,14.974564169,3.99556506551,1.75484960049,0.0726412833744
gL,4.0,gL_1,4.5,12.9111898994,3.57993800622,1.63737693756,0.0490848128325
gL,4.0,gL_1,5.5,11.8809636021,3.31403276059,1.56616553734,0.041932232494
gL,4.0,gL_1,6.5,10.8177448896,3.11194767423,1.47182663339,0.0411525122503
gL,4.0,gL_1,7.5,9.63591913843,2.85303791972,1.37832000814,0.0402839735283
gL,4.0,gL_1,8.5,8.57574752085,2.56499872812,1.30027756137,0.0402181606769
gL,4.0,gL_1,9.5,7.8834181223,2.27085859312,1.25155971164,0.0352395037675
gL,4.0,gL_1,10.5,7.23586122243,2.00966081575,1.22941505629,0.0316969408714
gL,4.0,gL_1,11.5,6.53866528456,1.63209140638,1.21665677769,0.0320169360866
gL,4.0,gL_1,12.5,5.98645167285,1.29944010943,1.24147784529,0.0262713566124
gL,4.0,gL_1,13.5,5.51901927859,0.904901394808,1.25478837936,0.0217671933532
gL,4.0,gL_1,14.5,5.28714291268,0.707972535272,1.26343285959,0.0198216160224
gL,5.0,gL_1,0.5,24.5302397595,6.29088125203,1.83192123579,0.132832216835
gL,5.0,gL_1,1.5,22.615564347,5.80330112912,1.69980382187,0.165777556636
gL,5.0,gL_1,2.5,20.1307850023,5.34190213615,1.49574603394,0.21020550738
gL,5.0,gL_1,3.5,15.0074454395,4.14292562843,1.60675901123,0.127901234162
gL,5.0,gL_1,4.5,13.286016377,3.55123407503,1.58125050469,0.0569408479443
gL,5.0,gL_1,5.5,12.2745976044,3.3721317091,1.53258926533,0.043416725926
gL,5.0,gL_1,6.5,10.9279110569,3.14999860857,1.47050945569,0.0405744981269
gL,5.0,gL_1,7.5,9.80718436504,2.8201636807,1.37020229245,0.0397717930845
gL,5.0,gL_1,8.5,8.62908956533,2.57005036552,1.30074630073,0.0380599802351
gL,5.0,gL_1,9.5,7.90413536464,2.28282827273,1.25142873753,0.0355279753623
gL,5.0,gL_1,10.5,7.22721408671,2.03140777717,1.22646990072,0.0325452619484
gL,5.0,gL_1,11.5,6.53045170617,1.65296590497,1.21908001646,0.0334482238899
gL,5.0,gL_1,12.5,5.98658198611,1.30494097484,1.24288504737,0.0265190389218
gL,5.0,gL_1,13.5,5.51895493809,0.904828562429,1.25477901299,0.0217671933532
gL,5.0,gL_1,14.5,5.28714291268,0.707972535272,1.26343285959,0.0198216160224
gL,6.0,gL_1,0.5,24.6712495634,6.40624445949,1.82085500261,0.141297792626
gL,6.0,gL_1,1.5,24.324003352,6.13412956796,1.70841540991,0.156983350247
gL,6.0,gL_1,2.5,21.3810093604,5.79051170325,1.50886314747,0.200704788939
gL,6.0,gL_1,3.5,17.5298410469,4.84835357774,1.38540450904,0.216390431684
gL,6.0,gL_1,4.5,14.0146385941,3.72950085198,1.54136091462,0.0759404339524
gL,6.0,gL_1,5.5,12.4655995256,3.45006153877,1.50889203686,0.0464707163817
gL,6.0,gL_1,6.5,11.0586700221,3.19147736491,1.45081738275,0.0465443938822
gL,6.0,gL_1,7.5,9.94695930581,2.85876177645,1.37143432421,0.0436524747967
gL,6.0,gL_1,8.5,8.67949435077,2.58467323176,1.29793413681,0.0384171624358
gL,6.0,gL_1,9.5,7.90893056142,2.28700045365,1.25035672955,0.0361107438084
gL,6.0,gL_1,10.5,7.22134084482,2.05584940874,1.22821039889,0.0306740832244
gL,6.0,gL_1,11.5,6.52622084258,1.66047725571,1.22263939049,0.0324492816338
gL,6.0,gL_1,12.5,5.98521905254,1.30474930409,1.24382922833,0.0266262530876
gL,6.0,gL_1,13.5,5.51895493809,0.904828562429,1.25477901299,0.0217671933532
gL,6.0,gL_1,14.5,5.28714291268,0.707972535272,1.26343285959,0.0198216160224
gL,7.0,gL_1,0.5,25.1740679651,6.51480838315,1.85389206854,0.139525454739
gL,7.0,gL_1,1.5,23.7102683087,6.01015125599,1.71801069185,0.164647839939
gL,7.0,gL_1,2.5,22.0721565631,5.76983495598,1.5556672203,0.187028976366
gL,7.0,gL_1,3.5,19.640857757,5.34839485218,1.32076386237,0.212135955102
gL,7.0,gL_1,4.5,14.3999879208,3.89938140318,1.44613312719,0.142114987602
gL,7.0,gL_1,5.5,12.6253022805,3.3786003226,1.43945536713,0.0547198596648
gL,7.0,gL_1,6.5,11.2172156991,3.21264558664,1.44725193115,0.0422147358285
gL,7.0,gL_1,7.5,9.93405300828,2.86279673463,1.37099709733,0.0403668635085
gL,7.0,gL_1,8.5,8.67063248249,2.56671664458,1.2926882018,0.037838449081
gL,7.0,gL_1,9.5,7.9160806457,2.30549979115,1.25177386013,0.0374911098295
gL,7.0,gL_1,10.5,7.21426451445,2.03133352285,1.22800409248,0.0321408809419
gL,7.0,gL_1,11.5,6.5357741103,1.66494801744,1.2286080111,0.0326390564839
gL,7.0,gL_1,12.5,5.983431827,1.30460199475,1.24497389833,0.0264299540386
gL,7.0,gL_1,13.5,5.51895493809,0.904828562429,1.25477901299,0.0217671933532
gL,7.0,gL_1,14.5,5.28714291268,0.707972535272,1.26343285959,0.0198216160224
gL,8.0,gL_1,0.5,24.6784264679,6.45009145703,1.84710696844,0.14864227378
gL,8.0,gL_1,1.5,23.9178183417,6.08441706773,1.72996004613,0.152517625479
gL,8.0,gL_1,2.5,22.1158232718,5.76701991661,1.56232179259,0.170166195867
gL,8.0,gL_1,3.5,20.6901833643,5.72063446982,1.29290639598,0.208917864795
gL,8.0,gL_1,4.5,17.5923873621,4.86740457264,1.27359950584,0.217021010239
gL,8.0,gL_1,5.5,12.6369022828,3.48548310711,1.42466319873,0.0693865628733
gL,8.0,gL_1,6.5,11.2254557471,3.13614558695,1.41763132447,0.0466719941404
gL,8.0,gL_1,7.5,9.86901380138,2.83808219133,1.35530707101,0.0386431178381
gL,8.0,gL_1,8.5,8.71907523593,2.56074313426,1.28905980966,0.0372625208877
gL,8.0,gL_1,9.5,7.90668835971,2.34449715129,1.25257488624,0.0372628030415
gL,8.0,gL_1,10.5,7.2395827016,2.0458570601,1.22707847746,0.0333580824451
gL,8.0,gL_1,11.5,6.53308903477,1.67329239117,1.22721809897,0.0327954457076
gL,8.0,gL_1,12.5,5.98346312036,1.3046162161,1.24497265418,0.0264299540386
gL,8.0,gL_1,13.5,5.51895493809,0.904828562429,1.25477901299,0.0217671933532
gL,8.0,gL_1,14.5,5.28714291268,0.707972535272,1.26343285959,0.0198216160224
gL,9.0,gL_1,0.5,25.3173433641,6.51641750002,1.8580885566,0.147420587778
gL,9.0,gL_1,1.5,24.3264155149,6.23879371203,1.7166421658,0.157072403651
gL,9.0,gL_1,2.5,23.6246517867,6.16963084862,1.60263403252,0.178246966658
gL,9.0,gL_1,3.5,22.0709300081,6.03245383451,1.30947248497,0.206767670799
gL,9.0,gL_1,4.5,19.924582111,5.44113007725,1.21053226229,0.226912497324
gL,9.0,gL_1,5.5,12.9206491533,3.59810959054,1.31568758703,0.112219036441
gL,9.0,gL_1,6.5,11.0624986592,3.17026400441,1.37409359405,0.0476576444617
gL,9.0,gL_1,7.5,9.90091521141,2.86179279112,1.34150120793,0.0370469147804
gL,9.0,gL_1,8.5,8.77198262402,2.5988805286,1.28328243756,0.0368591408109
gL,9.0,gL_1,9.5,7.94035207335,2.33973152603,1.24781228993,0.0368409400128
