Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,Coherence_NG3_L4_SS_L4_Mean_mean,GrCaus_NG3_L4_SS_L4_Information_mean,NormError_SimErr_mean,TransferEntropy_NG3_L4_SS_L4_TransfEntropy_mean
C,30.0,C_1,30.0,0.85053553371,8.24151444761,0.620036950772,0.53929223946
C,30.0,C_1,40.0,0.777379214713,7.29881770065,0.986154157238,0.254082615799
C,30.0,C_1,50.0,0.425433753877,3.96524961681,0.996226532493,0.0908113675738
C,30.0,C_1,60.0,0.381729246448,3.63483116343,1.25490734517,0.0559749047312
C,30.0,C_1,70.0,0.326645839762,3.13911141587,1.43733996139,0.0430113690646
C,30.0,C_1,80.0,0.282934564181,2.83300619201,1.5230584785,0.0381164512811
C,30.0,C_1,90.0,0.246690824796,2.43708397988,1.54975099262,0.0379210416251
C,30.0,C_1,100.0,0.222852907886,2.02956916628,1.54225511773,0.0365903443981
C,30.0,C_1,110.0,0.20117978145,1.70135293351,1.50390409492,0.0329637879595
C,30.0,C_1,120.0,0.181285200746,1.31537351199,1.4898203625,0.0319849490666
C,40.0,C_1,30.0,0.781920880434,6.68919899128,0.848651939628,0.140028655956
C,40.0,C_1,40.0,0.879087602856,8.46147261783,0.663246722826,0.438494620728
C,40.0,C_1,50.0,0.454501818393,4.34015415971,1.18031418674,0.127770740249
C,40.0,C_1,60.0,0.389375324041,3.74652836733,1.19720065723,0.0580663927636
C,40.0,C_1,70.0,0.343991733575,3.30193920515,1.40989654003,0.0422987126086
C,40.0,C_1,80.0,0.295011604382,2.91476125922,1.52266312381,0.0384443109833
C,40.0,C_1,90.0,0.25506205191,2.52198804129,1.54727632726,0.037021825939
C,40.0,C_1,100.0,0.228999784281,2.12643051156,1.54593140779,0.0356153614299
C,40.0,C_1,110.0,0.202914705419,1.74800613234,1.50584625172,0.034433483787
C,40.0,C_1,120.0,0.183534286525,1.39683086181,1.48822758414,0.0320753818972
C,50.0,C_1,30.0,0.763932780553,6.54601572405,0.80502762145,0.550340126093
C,50.0,C_1,40.0,0.894883011504,8.19222046061,0.785417488976,0.0608531576176
C,50.0,C_1,50.0,0.795106350447,7.497457823,0.931673034583,0.245135611133
C,50.0,C_1,60.0,0.399018493339,3.79329407423,1.13762732237,0.0836066672257
C,50.0,C_1,70.0,0.350103054194,3.35516748847,1.36999064874,0.0447312460632
C,50.0,C_1,80.0,0.304470274801,2.98716106969,1.51915791688,0.0420190307089
C,50.0,C_1,90.0,0.262600037307,2.5821171723,1.55093261292,0.0403395143398
C,50.0,C_1,100.0,0.23295268719,2.20093591686,1.54188286115,0.0372305041174
C,50.0,C_1,110.0,0.204917215727,1.75998142563,1.50585527385,0.0331793088571
C,50.0,C_1,120.0,0.185993445868,1.42533792955,1.49489553532,0.0298396770976
C,60.0,C_1,30.0,0.746016199885,6.18873490268,0.728397813694,0.487816385516
C,60.0,C_1,40.0,0.848179664926,7.2741393022,0.874896619938,0.137856335438
C,60.0,C_1,50.0,0.909897264708,9.06938287015,0.837564513209,0.0659667499473
C,60.0,C_1,60.0,0.521849930953,4.82898302906,1.25410427614,0.117577269153
C,60.0,C_1,70.0,0.364098841449,3.3685596237,1.33112768429,0.0460761996517
C,60.0,C_1,80.0,0.303333042124,2.96445209766,1.50060955505,0.0383676754766
C,60.0,C_1,90.0,0.268956676491,2.64755142634,1.56034486546,0.0373481683333
