Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
gL,7.0,gL_1,10.5,0.0,0.0
gL,7.0,gL_1,11.5,0.0,0.0
gL,7.0,gL_1,12.5,0.0,0.0
gL,7.0,gL_1,13.5,0.0,0.0
gL,7.0,gL_1,14.5,0.0,0.0
gL,8.0,gL_1,0.5,3.195625,0.449166666666
gL,8.0,gL_1,1.5,1.65541666667,0.0808333333334
gL,8.0,gL_1,2.5,0.999583333333,0.0241666666667
gL,8.0,gL_1,3.5,0.572708333333,0.005
gL,8.0,gL_1,4.5,0.310208333333,0.0
gL,8.0,gL_1,5.5,0.169166666667,0.0
gL,8.0,gL_1,6.5,0.0825000000001,0.0
gL,8.0,gL_1,7.5,0.036875,0.0
gL,8.0,gL_1,8.5,0.0135416666667,0.0
gL,8.0,gL_1,9.5,0.00270833333334,0.0
gL,8.0,gL_1,10.5,0.0,0.0
gL,8.0,gL_1,11.5,0.0,0.0
gL,8.0,gL_1,12.5,0.0,0.0
gL,8.0,gL_1,13.5,0.0,0.0
gL,8.0,gL_1,14.5,0.0,0.0
gL,9.0,gL_1,0.5,3.34020833334,0.596666666667
gL,9.0,gL_1,1.5,1.67208333334,0.0416666666666
gL,9.0,gL_1,2.5,1.00291666667,0.0108333333333
gL,9.0,gL_1,3.5,0.573333333333,0.0
gL,9.0,gL_1,4.5,0.310208333333,0.0
gL,9.0,gL_1,5.5,0.169166666667,0.0
gL,9.0,gL_1,6.5,0.0825000000001,0.0
gL,9.0,gL_1,7.5,0.036875,0.0
gL,9.0,gL_1,8.5,0.0135416666667,0.0
gL,9.0,gL_1,9.5,0.00270833333334,0.0
gL,9.0,gL_1,10.5,0.0,0.0
gL,9.0,gL_1,11.5,0.0,0.0
gL,9.0,gL_1,12.5,0.0,0.0
gL,9.0,gL_1,13.5,0.0,0.0
gL,9.0,gL_1,14.5,0.0,0.0
gL,10.0,gL_1,0.5,3.619375,0.655
gL,10.0,gL_1,1.5,1.71520833333,0.0275
gL,10.0,gL_1,2.5,1.005625,0.005
gL,10.0,gL_1,3.5,0.573333333333,0.0
gL,10.0,gL_1,4.5,0.310208333333,0.0
gL,10.0,gL_1,5.5,0.169166666667,0.0
gL,10.0,gL_1,6.5,0.0825000000001,0.0
gL,10.0,gL_1,7.5,0.036875,0.0
gL,10.0,gL_1,8.5,0.0135416666667,0.0
gL,10.0,gL_1,9.5,0.00270833333334,0.0
gL,10.0,gL_1,10.5,0.0,0.0
gL,10.0,gL_1,11.5,0.0,0.0
gL,10.0,gL_1,12.5,0.0,0.0
gL,10.0,gL_1,13.5,0.0,0.0
gL,10.0,gL_1,14.5,0.0,0.0
gL,11.0,gL_1,0.5,3.666875,0.674166666666
gL,11.0,gL_1,1.5,1.75354166667,0.0541666666666
gL,11.0,gL_1,2.5,1.00729166667,0.00166666666667
gL,11.0,gL_1,3.5,0.573333333333,0.0
gL,11.0,gL_1,4.5,0.310208333333,0.0
gL,11.0,gL_1,5.5,0.169166666667,0.0
gL,11.0,gL_1,6.5,0.0825000000001,0.0
gL,11.0,gL_1,7.5,0.036875,0.0
gL,11.0,gL_1,8.5,0.0135416666667,0.0
gL,11.0,gL_1,9.5,0.00270833333334,0.0
gL,11.0,gL_1,10.5,0.0,0.0
gL,11.0,gL_1,11.5,0.0,0.0
gL,11.0,gL_1,12.5,0.0,0.0
gL,11.0,gL_1,13.5,0.0,0.0
gL,11.0,gL_1,14.5,0.0,0.0
gL,12.0,gL_1,0.5,3.948125,0.72
gL,12.0,gL_1,1.5,1.77354166667,0.0508333333334
gL,12.0,gL_1,2.5,1.008125,0.0
gL,12.0,gL_1,3.5,0.573333333333,0.0
gL,12.0,gL_1,4.5,0.310208333333,0.0
gL,12.0,gL_1,5.5,0.169166666667,0.0
gL,12.0,gL_1,6.5,0.0825000000001,0.0
gL,12.0,gL_1,7.5,0.036875,0.0
gL,12.0,gL_1,8.5,0.0135416666667,0.0
gL,12.0,gL_1,9.5,0.00270833333334,0.0
gL,12.0,gL_1,10.5,0.0,0.0
gL,12.0,gL_1,11.5,0.0,0.0
gL,12.0,gL_1,12.5,0.0,0.0
gL,12.0,gL_1,13.5,0.0,0.0
gL,12.0,gL_1,14.5,0.0,0.0
gL,13.0,gL_1,0.5,4.07979166667,0.745
gL,13.0,gL_1,1.5,1.78354166667,0.0325
gL,13.0,gL_1,2.5,1.008125,0.0
gL,13.0,gL_1,3.5,0.573333333333,0.0
gL,13.0,gL_1,4.5,0.310208333333,0.0
gL,13.0,gL_1,5.5,0.169166666667,0.0
gL,13.0,gL_1,6.5,0.0825000000001,0.0
gL,13.0,gL_1,7.5,0.036875,0.0
gL,13.0,gL_1,8.5,0.0135416666667,0.0
gL,13.0,gL_1,9.5,0.00270833333334,0.0
gL,13.0,gL_1,10.5,0.0,0.0
gL,13.0,gL_1,11.5,0.0,0.0
gL,13.0,gL_1,12.5,0.0,0.0
gL,13.0,gL_1,13.5,0.0,0.0
gL,13.0,gL_1,14.5,0.0,0.0
gL,14.0,gL_1,0.5,4.51770833333,0.934166666666
gL,14.0,gL_1,1.5,1.78895833333,0.0241666666667
gL,14.0,gL_1,2.5,1.008125,0.0
gL,14.0,gL_1,3.5,0.573333333333,0.0
gL,14.0,gL_1,4.5,0.310208333333,0.0
gL,14.0,gL_1,5.5,0.169166666667,0.0
gL,14.0,gL_1,6.5,0.0825000000001,0.0
gL,14.0,gL_1,7.5,0.036875,0.0
gL,14.0,gL_1,8.5,0.0135416666667,0.0
gL,14.0,gL_1,9.5,0.00270833333334,0.0
gL,14.0,gL_1,10.5,0.0,0.0
gL,14.0,gL_1,11.5,0.0,0.0
gL,14.0,gL_1,12.5,0.0,0.0
gL,14.0,gL_1,13.5,0.0,0.0
gL,14.0,gL_1,14.5,0.0,0.0
gL,15.0,gL_1,0.5,4.964375,1.21916666667
gL,15.0,gL_1,1.5,1.79541666667,0.0133333333333
gL,15.0,gL_1,2.5,1.008125,0.0
gL,15.0,gL_1,3.5,0.573333333333,0.0
gL,15.0,gL_1,4.5,0.310208333333,0.0
gL,15.0,gL_1,5.5,0.169166666667,0.0
gL,15.0,gL_1,6.5,0.0825000000001,0.0
gL,15.0,gL_1,7.5,0.036875,0.0
gL,15.0,gL_1,8.5,0.0135416666667,0.0
gL,15.0,gL_1,9.5,0.00270833333334,0.0
gL,15.0,gL_1,10.5,0.0,0.0
gL,15.0,gL_1,11.5,0.0,0.0
gL,15.0,gL_1,12.5,0.0,0.0
gL,15.0,gL_1,13.5,0.0,0.0
gL,15.0,gL_1,14.5,0.0,0.0
gL,16.0,gL_1,0.5,5.77854166667,1.66416666667
gL,16.0,gL_1,1.5,1.83895833333,0.045
gL,16.0,gL_1,2.5,1.008125,0.0
gL,16.0,gL_1,3.5,0.573333333333,0.0
gL,16.0,gL_1,4.5,0.310208333333,0.0
gL,16.0,gL_1,5.5,0.169166666667,0.0
gL,16.0,gL_1,6.5,0.0825000000001,0.0
gL,16.0,gL_1,7.5,0.036875,0.0
gL,16.0,gL_1,8.5,0.0135416666667,0.0
gL,16.0,gL_1,9.5,0.00270833333334,0.0
gL,16.0,gL_1,10.5,0.0,0.0
gL,16.0,gL_1,11.5,0.0,0.0
gL,16.0,gL_1,12.5,0.0,0.0
gL,16.0,gL_1,13.5,0.0,0.0
gL,16.0,gL_1,14.5,0.0,0.0
gL,17.0,gL_1,0.5,6.36770833333,1.865
gL,17.0,gL_1,1.5,1.84270833333,0.0575
gL,17.0,gL_1,2.5,1.008125,0.0
gL,17.0,gL_1,3.5,0.573333333333,0.0
gL,17.0,gL_1,4.5,0.310208333333,0.0
gL,17.0,gL_1,5.5,0.169166666667,0.0
gL,17.0,gL_1,6.5,0.0825000000001,0.0
gL,17.0,gL_1,7.5,0.036875,0.0
gL,17.0,gL_1,8.5,0.0135416666667,0.0
gL,17.0,gL_1,9.5,0.00270833333334,0.0
gL,17.0,gL_1,10.5,0.0,0.0
gL,17.0,gL_1,11.5,0.0,0.0
gL,17.0,gL_1,12.5,0.0,0.0
gL,17.0,gL_1,13.5,0.0,0.0
gL,17.0,gL_1,14.5,0.0,0.0
gL,18.0,gL_1,0.5,5.82395833333,1.43416666667
gL,18.0,gL_1,1.5,1.845,0.0466666666667
gL,18.0,gL_1,2.5,1.008125,0.0
gL,18.0,gL_1,3.5,0.573333333333,0.0
gL,18.0,gL_1,4.5,0.310208333333,0.0
gL,18.0,gL_1,5.5,0.169166666667,0.0
gL,18.0,gL_1,6.5,0.0825000000001,0.0
gL,18.0,gL_1,7.5,0.036875,0.0
gL,18.0,gL_1,8.5,0.0135416666667,0.0
gL,18.0,gL_1,9.5,0.00270833333334,0.0
gL,18.0,gL_1,10.5,0.0,0.0
gL,18.0,gL_1,11.5,0.0,0.0
gL,18.0,gL_1,12.5,0.0,0.0
gL,18.0,gL_1,13.5,0.0,0.0
gL,18.0,gL_1,14.5,0.0,0.0
gL,19.0,gL_1,0.5,6.94416666666,1.995
gL,19.0,gL_1,1.5,1.85104166667,0.0441666666667
gL,19.0,gL_1,2.5,1.008125,0.0
gL,19.0,gL_1,3.5,0.573333333333,0.0
gL,19.0,gL_1,4.5,0.310208333333,0.0
gL,19.0,gL_1,5.5,0.169166666667,0.0
gL,19.0,gL_1,6.5,0.0825000000001,0.0
gL,19.0,gL_1,7.5,0.036875,0.0
gL,19.0,gL_1,8.5,0.0135416666667,0.0
gL,19.0,gL_1,9.5,0.00270833333334,0.0
gL,19.0,gL_1,10.5,0.0,0.0
gL,19.0,gL_1,11.5,0.0,0.0
gL,19.0,gL_1,12.5,0.0,0.0
gL,19.0,gL_1,13.5,0.0,0.0
gL,19.0,gL_1,14.5,0.0,0.0
gL,20.0,gL_1,0.5,7.04083333333,2.07083333333
gL,20.0,gL_1,1.5,1.85479166667,0.0391666666667
gL,20.0,gL_1,2.5,1.008125,0.0
gL,20.0,gL_1,3.5,0.573333333333,0.0
gL,20.0,gL_1,4.5,0.310208333333,0.0
gL,20.0,gL_1,5.5,0.169166666667,0.0
gL,20.0,gL_1,6.5,0.0825000000001,0.0
gL,20.0,gL_1,7.5,0.036875,0.0
gL,20.0,gL_1,8.5,0.0135416666667,0.0
gL,20.0,gL_1,9.5,0.00270833333334,0.0
gL,20.0,gL_1,10.5,0.0,0.0
gL,20.0,gL_1,11.5,0.0,0.0
gL,20.0,gL_1,12.5,0.0,0.0
gL,20.0,gL_1,13.5,0.0,0.0
gL,20.0,gL_1,14.5,0.0,0.0
gL,21.0,gL_1,0.5,7.845625,2.42083333333
gL,21.0,gL_1,1.5,1.86479166667,0.0333333333333
gL,21.0,gL_1,2.5,1.008125,0.0
gL,21.0,gL_1,3.5,0.573333333333,0.0
gL,21.0,gL_1,4.5,0.310208333333,0.0
