Dimension-1 Parameter,Dimension-1 Value,Dimension-2 Parameter,Dimension-2 Value,MeanFR_NG1_L4_CI_SS_L4_mean,MeanFR_NG2_L4_CI_BC_L4_mean
EL,-50.0,EL_1,-85.0,0.160208333333,5.20166666667
EL,-50.0,EL_1,-80.0,0.368958333333,5.93833333333
EL,-50.0,EL_1,-75.0,0.861875,7.3475
EL,-50.0,EL_1,-70.0,1.86375,10.0491666667
EL,-50.0,EL_1,-65.0,4.36145833333,14.115
EL,-50.0,EL_1,-60.0,147.542708333,157.583333333
EL,-50.0,EL_1,-55.0,192.897708333,197.7475
EL,-50.0,EL_1,-50.0,195.652708333,200.044166667
EL,-50.0,EL_1,-45.0,198.114166667,202.090833333
EL,-50.0,EL_1,-40.0,200.2175,203.940833333
EL,-50.0,EL_1,-35.0,202.179375,205.575833333
EL,-50.0,EL_1,-30.0,203.9725,207.26
EL,-50.0,EL_1,-25.0,205.742708333,208.75
EL,-45.0,EL_1,-85.0,0.0927083333333,7.6625
EL,-45.0,EL_1,-80.0,0.215208333333,7.93583333333
EL,-45.0,EL_1,-75.0,0.529791666667,8.68916666667
EL,-45.0,EL_1,-70.0,1.27208333333,10.3133333333
EL,-45.0,EL_1,-65.0,2.925625,13.5733333333
EL,-45.0,EL_1,-60.0,8.05083333333,20.4825
EL,-45.0,EL_1,-55.0,193.23875,198.08
EL,-45.0,EL_1,-50.0,196.508333334,200.764166667
EL,-45.0,EL_1,-45.0,198.79875,202.6775
EL,-45.0,EL_1,-40.0,200.948541667,204.680833333
EL,-45.0,EL_1,-35.0,202.693125,206.184166667
EL,-45.0,EL_1,-30.0,204.755208333,208.0175
EL,-45.0,EL_1,-25.0,206.434375,209.460833333
EL,-40.0,EL_1,-85.0,0.0535416666667,10.2183333333
EL,-40.0,EL_1,-80.0,0.129166666667,10.3633333333
EL,-40.0,EL_1,-75.0,0.357916666667,10.7425
EL,-40.0,EL_1,-70.0,0.832083333333,11.555
EL,-40.0,EL_1,-65.0,1.96395833333,13.6558333333
EL,-40.0,EL_1,-60.0,4.680625,17.905
EL,-40.0,EL_1,-55.0,176.041666666,183.3
EL,-40.0,EL_1,-50.0,197.136041667,201.429166667
EL,-40.0,EL_1,-45.0,199.478125,203.469166667
EL,-40.0,EL_1,-40.0,201.642916667,205.254166667
EL,-40.0,EL_1,-35.0,203.421875,206.875833333
EL,-40.0,EL_1,-30.0,205.332291666,208.44
EL,-40.0,EL_1,-25.0,206.902916667,209.971666667
